event_id,year,player_id,open_am,close_am,top20,wave,is_calm,wind_gap,open_dec,close_dec,open_imp,fair_p,pnl_open,clv
13,2024,12425,360,320,1,AM,0,7.15,4.6,4.2,0.217391304347826,0.163887579355981,3.6,0.0952380952380951
13,2024,12577,700,700,0,AM,0,7.15,8,8,0.125,0.0942353581296893,-1,0
13,2024,12808,450,360,0,AM,0,7.15,5.5,4.6,0.181818181818182,0.137069611825003,-1,0.195652173913044
13,2024,12846,2500,2800,0,PM,1,7.15,26,29,0.0384615384615385,0.0289954948091352,-1,-0.103448275862069
13,2024,12909,1600,1600,0,PM,1,7.15,17,17,0.0588235294117647,0.0443460508845597,-1,0
13,2024,13126,400,360,0,PM,1,7.15,5,4.6,0.2,0.150776573007503,-1,0.0869565217391306
13,2024,13367,900,800,0,PM,1,7.15,10,9,0.1,0.0753882865037515,-1,0.111111111111111
13,2024,13412,400,400,0,PM,1,7.15,5,5,0.2,0.150776573007503,-1,0
13,2024,13470,800,800,0,PM,1,7.15,9,9,0.111111111111111,0.0837647627819461,-1,0
13,2024,13497,450,550,0,AM,0,7.15,5.5,6.5,0.181818181818182,0.137069611825003,-1,-0.153846153846154
13,2024,13508,250,260,0,PM,1,7.15,3.5,3.6,0.285714285714286,0.215395104296433,-1,-0.0277777777777778
13,2024,13872,230,240,0,PM,1,7.15,3.3,3.4,0.303030303030303,0.228449353041671,-1,-0.0294117647058824
13,2024,13900,130,140,0,AM,0,7.15,2.3,2.4,0.434782608695652,0.327775158711963,-1,-0.0416666666666667
13,2024,13965,360,330,0,PM,1,7.15,4.6,4.3,0.217391304347826,0.163887579355981,-1,0.069767441860465
13,2024,13997,360,280,1,PM,1,7.15,4.6,3.8,0.217391304347826,0.163887579355981,3.6,0.210526315789474
13,2024,14002,3500,3000,0,AM,0,7.15,36,31,0.0277777777777778,0.0209411906954865,-1,0.161290322580645
13,2024,14016,650,750,0,AM,0,7.15,7.5,8.5,0.133333333333333,0.100517715338335,-1,-0.117647058823529
13,2024,14050,900,1100,1,AM,0,7.15,10,12,0.1,0.0753882865037515,9,-0.166666666666667
13,2024,14181,250,230,0,PM,1,7.15,3.5,3.3,0.285714285714286,0.215395104296433,-1,0.0606060606060606
13,2024,14502,700,750,0,PM,1,7.15,8,8.5,0.125,0.0942353581296893,-1,-0.0588235294117647
13,2024,14509,550,650,0,PM,1,7.15,6.5,7.5,0.153846153846154,0.115981979236541,-1,-0.133333333333333
13,2024,14609,140,130,0,PM,1,7.15,2.4,2.3,0.416666666666667,0.314117860432298,-1,0.0434782608695652
13,2024,14636,180,190,0,AM,0,7.15,2.8,2.9,0.357142857142857,0.269243880370541,-1,-0.0344827586206897
13,2024,14698,700,850,0,PM,1,7.15,8,9.5,0.125,0.0942353581296893,-1,-0.157894736842105
13,2024,14704,360,300,0,AM,0,7.15,4.6,4,0.217391304347826,0.163887579355981,-1,0.15
13,2024,14926,1100,1200,0,PM,1,7.15,12,13,0.0833333333333333,0.0628235720864595,-1,-0.0769230769230769
13,2024,14967,550,650,0,AM,0,7.15,6.5,7.5,0.153846153846154,0.115981979236541,-1,-0.133333333333333
13,2024,15004,360,350,1,AM,0,7.15,4.6,4.5,0.217391304347826,0.163887579355981,3.6,0.0222222222222221
13,2024,15470,400,450,1,AM,0,7.15,5,5.5,0.2,0.150776573007503,4,-0.0909090909090909
13,2024,15475,360,300,0,PM,1,7.15,4.6,4,0.217391304347826,0.163887579355981,-1,0.15
13,2024,15556,350,280,0,PM,1,7.15,4.5,3.8,0.222222222222222,0.167529525563892,-1,0.18421052631579
13,2024,15634,2000,2000,0,PM,1,7.15,21,21,0.0476190476190476,0.0358991840494055,-1,0
13,2024,15980,1100,1000,0,AM,0,7.15,12,11,0.0833333333333333,0.0628235720864595,-1,0.0909090909090908
13,2024,16283,350,400,0,AM,0,7.15,4.5,5,0.222222222222222,0.167529525563892,-1,-0.1
13,2024,16333,360,300,0,PM,1,7.15,4.6,4,0.217391304347826,0.163887579355981,-1,0.15
13,2024,16394,280,280,0,PM,1,7.15,3.8,3.8,0.263157894736842,0.198390227641451,-1,0
13,2024,16395,400,360,0,AM,0,7.15,5,4.6,0.2,0.150776573007503,-1,0.0869565217391306
13,2024,16433,650,550,0,AM,0,7.15,7.5,6.5,0.133333333333333,0.100517715338335,-1,0.153846153846154
13,2024,16566,4000,3500,0,AM,0,7.15,41,36,0.024390243902439,0.0183873869521345,-1,0.138888888888889
13,2024,16715,700,900,0,PM,1,7.15,8,10,0.125,0.0942353581296893,-1,-0.2
13,2024,16841,175,240,0,PM,1,7.15,2.75,3.4,0.363636363636364,0.274139223650005,-1,-0.191176470588235
13,2024,17032,850,900,0,PM,1,7.15,9.5,10,0.105263157894737,0.0793560910565805,-1,-0.05
13,2024,17266,1000,1200,0,PM,1,7.15,11,13,0.0909090909090909,0.0685348059125013,-1,-0.153846153846154
13,2024,17365,280,300,1,PM,1,7.15,3.8,4,0.263157894736842,0.198390227641451,2.8,-0.05
13,2024,17381,500,550,0,PM,1,7.15,6,6.5,0.166666666666667,0.125647144172919,-1,-0.0769230769230769
13,2024,17488,-105,-115,0,AM,0,7.15,1.95238095238095,1.8695652173913,0.51219512195122,0.386135125994825,-1,0.0442967884828351
13,2024,17536,360,360,1,PM,1,7.15,4.6,4.6,0.217391304347826,0.163887579355981,3.6,0
13,2024,17543,450,700,0,AM,0,7.15,5.5,8,0.181818181818182,0.137069611825003,-1,-0.3125
13,2024,17550,280,300,0,AM,0,7.15,3.8,4,0.263157894736842,0.198390227641451,-1,-0.05
13,2024,17606,500,550,0,AM,0,7.15,6,6.5,0.166666666666667,0.125647144172919,-1,-0.0769230769230769
13,2024,17639,750,600,0,PM,1,7.15,8.5,7,0.117647058823529,0.0886921017691194,-1,0.214285714285714
13,2024,17723,600,600,0,PM,1,7.15,7,7,0.142857142857143,0.107697552148216,-1,0
13,2024,17786,210,210,0,AM,0,7.15,3.1,3.1,0.32258064516129,0.243188020979843,-1,0
13,2024,17881,500,600,0,PM,1,7.15,6,7,0.166666666666667,0.125647144172919,-1,-0.142857142857143
13,2024,18103,220,170,0,PM,1,7.15,3.2,2.7,0.3125,0.235588395324223,-1,0.185185185185185
13,2024,18187,800,750,0,PM,1,7.15,9,8.5,0.111111111111111,0.0837647627819461,-1,0.0588235294117647
13,2024,18474,360,360,0,PM,1,7.15,4.6,4.6,0.217391304347826,0.163887579355981,-1,0
13,2024,18536,1400,1400,0,PM,1,7.15,15,15,0.0666666666666667,0.0502588576691676,-1,0
13,2024,18554,190,150,1,PM,1,7.15,2.9,2.5,0.344827586206897,0.259959608633626,1.9,0.16
13,2024,18634,250,250,0,AM,0,7.15,3.5,3.5,0.285714285714286,0.215395104296433,-1,0
13,2024,19428,275,350,0,AM,0,7.15,3.75,4.5,0.266666666666667,0.201035430676671,-1,-0.166666666666667
13,2024,19477,600,600,0,PM,1,7.15,7,7,0.142857142857143,0.107697552148216,-1,0
13,2024,19620,7000,5000,0,AM,0,7.15,71,51,0.0140845070422535,0.0106180685216551,-1,0.392156862745098
13,2024,19738,1200,1200,0,PM,1,7.15,13,13,0.0769230769230769,0.0579909896182704,-1,0
13,2024,19840,650,550,0,PM,1,7.15,7.5,6.5,0.133333333333333,0.100517715338335,-1,0.153846153846154
13,2024,19865,750,800,0,PM,1,7.15,8.5,9,0.117647058823529,0.0886921017691194,-1,-0.0555555555555556
13,2024,19870,280,260,0,AM,0,7.15,3.8,3.6,0.263157894736842,0.198390227641451,-1,0.0555555555555556
13,2024,19872,700,650,0,PM,1,7.15,8,7.5,0.125,0.0942353581296893,-1,0.0666666666666667
13,2024,19948,2000,1200,0,PM,1,7.15,21,13,0.0476190476190476,0.0358991840494055,-1,0.615384615384615
13,2024,20353,2000,1600,0,AM,0,7.15,21,17,0.0476190476190476,0.0358991840494055,-1,0.235294117647059
13,2024,20519,1400,1400,0,AM,0,7.15,15,15,0.0666666666666667,0.0502588576691676,-1,0
13,2024,20706,360,360,0,AM,0,7.15,4.6,4.6,0.217391304347826,0.163887579355981,-1,0
13,2024,20722,400,500,0,PM,1,7.15,5,6,0.2,0.150776573007503,-1,-0.166666666666667
13,2024,20730,320,275,0,AM,0,7.15,4.2,3.75,0.238095238095238,0.179495920247027,-1,0.12
13,2024,21236,1800,1600,0,AM,0,7.15,19,17,0.0526315789473684,0.0396780455282902,-1,0.117647058823529
13,2024,21554,260,260,0,AM,0,7.15,3.6,3.6,0.277777777777778,0.209411906954865,-1,0
13,2024,21688,600,800,0,AM,0,7.15,7,9,0.142857142857143,0.107697552148216,-1,-0.222222222222222
13,2024,21756,280,260,1,AM,0,7.15,3.8,3.6,0.263157894736842,0.198390227641451,2.8,0.0555555555555556
13,2024,21891,260,230,0,AM,0,7.15,3.6,3.3,0.277777777777778,0.209411906954865,-1,0.090909090909091
13,2024,21944,300,280,0,PM,1,7.15,4,3.8,0.25,0.188470716259379,-1,0.0526315789473684
13,2024,21995,550,600,0,AM,0,7.15,6.5,7,0.153846153846154,0.115981979236541,-1,-0.0714285714285714
13,2024,22002,1400,1200,0,PM,1,7.15,15,13,0.0666666666666667,0.0502588576691676,-1,0.153846153846154
13,2024,22050,700,700,0,AM,0,7.15,8,8,0.125,0.0942353581296893,-1,0
13,2024,22535,1400,1000,0,AM,0,7.15,15,11,0.0666666666666667,0.0502588576691676,-1,0.363636363636364
13,2024,22760,600,600,1,AM,0,7.15,7,7,0.142857142857143,0.107697552148216,6,0
13,2024,22833,1100,1100,0,PM,1,7.15,12,12,0.0833333333333333,0.0628235720864595,-1,0
13,2024,23323,230,240,0,PM,1,7.15,3.3,3.4,0.303030303030303,0.228449353041671,-1,-0.0294117647058824
13,2024,23465,280,300,1,AM,0,7.15,3.8,4,0.263157894736842,0.198390227641451,2.8,-0.05
13,2024,23475,320,320,0,PM,1,7.15,4.2,4.2,0.238095238095238,0.179495920247027,-1,0
13,2024,23482,900,800,0,AM,0,7.15,10,9,0.1,0.0753882865037515,-1,0.111111111111111
13,2024,23504,400,550,0,AM,0,7.15,5,6.5,0.2,0.150776573007503,-1,-0.230769230769231
13,2024,23542,650,900,0,PM,1,7.15,7.5,10,0.133333333333333,0.100517715338335,-1,-0.25
13,2024,23602,240,260,0,AM,0,7.15,3.4,3.6,0.294117647058824,0.221730254422798,-1,-0.0555555555555556
13,2024,23656,650,500,0,AM,0,7.15,7.5,6,0.133333333333333,0.100517715338335,-1,0.25
13,2024,24342,900,1000,0,PM,1,7.15,10,11,0.1,0.0753882865037515,-1,-0.0909090909090909
13,2024,24550,300,260,0,AM,0,7.15,4,3.6,0.25,0.188470716259379,-1,0.111111111111111
13,2024,24968,300,300,1,AM,0,7.15,4,4,0.25,0.188470716259379,3,0
13,2024,25002,650,750,0,AM,0,7.15,7.5,8.5,0.133333333333333,0.100517715338335,-1,-0.117647058823529
13,2024,25094,360,360,0,PM,1,7.15,4.6,4.6,0.217391304347826,0.163887579355981,-1,0
13,2024,25157,500,500,0,AM,0,7.15,6,6,0.166666666666667,0.125647144172919,-1,0
13,2024,25213,900,1100,0,PM,1,7.15,10,12,0.1,0.0753882865037515,-1,-0.166666666666667
13,2024,25318,1200,1400,0,AM,0,7.15,13,15,0.0769230769230769,0.0579909896182704,-1,-0.133333333333333
13,2024,25363,750,700,0,PM,1,7.15,8.5,8,0.117647058823529,0.0886921017691194,-1,0.0625
13,2024,25569,300,360,0,AM,0,7.15,4,4.6,0.25,0.188470716259379,-1,-0.130434782608696
13,2024,25771,1600,1400,0,PM,1,7.15,17,15,0.0588235294117647,0.0443460508845597,-1,0.133333333333333
13,2024,25908,700,900,0,AM,0,7.15,8,10,0.125,0.0942353581296893,-1,-0.2
13,2024,26096,180,180,0,AM,0,7.15,2.8,2.8,0.357142857142857,0.269243880370541,-1,0
13,2024,26649,320,400,0,PM,1,7.15,4.2,5,0.238095238095238,0.179495920247027,-1,-0.16
13,2024,26651,170,160,0,AM,0,7.15,2.7,2.6,0.37037037037037,0.27921587593982,-1,0.0384615384615385
13,2024,26653,400,300,1,AM,0,7.15,5,4,0.2,0.150776573007503,4,0.25
13,2024,26660,1600,1400,0,AM,0,7.15,17,15,0.0588235294117647,0.0443460508845597,-1,0.133333333333333
13,2024,27164,600,600,0,PM,1,7.15,7,7,0.142857142857143,0.107697552148216,-1,0
13,2024,27194,360,400,0,PM,1,7.15,4.6,5,0.217391304347826,0.163887579355981,-1,-0.0800000000000001
13,2024,27364,185,160,1,AM,0,7.15,2.85,2.6,0.350877192982456,0.264520303521935,1.85,0.0961538461538463
13,2024,27658,3000,4000,0,AM,0,7.15,31,41,0.032258064516129,0.0243188020979843,-1,-0.24390243902439
13,2024,27774,850,1000,0,AM,0,7.15,9.5,11,0.105263157894737,0.0793560910565805,-1,-0.136363636363636
13,2024,27780,850,1000,1,PM,1,7.15,9.5,11,0.105263157894737,0.0793560910565805,8.5,-0.136363636363636
13,2024,27870,1200,1200,0,AM,0,7.15,13,13,0.0769230769230769,0.0579909896182704,-1,0
13,2024,28159,360,360,1,AM,0,7.15,4.6,4.6,0.217391304347826,0.163887579355981,3.6,0
13,2024,28270,280,360,0,PM,1,7.15,3.8,4.6,0.263157894736842,0.198390227641451,-1,-0.173913043478261
13,2024,28309,550,700,0,PM,1,7.15,6.5,8,0.153846153846154,0.115981979236541,-1,-0.1875
13,2024,28469,1000,850,0,AM,0,7.15,11,9.5,0.0909090909090909,0.0685348059125013,-1,0.157894736842105
13,2024,29348,3500,3000,0,AM,0,7.15,36,31,0.0277777777777778,0.0209411906954865,-1,0.161290322580645
13,2024,29433,500,650,1,PM,1,7.15,6,7.5,0.166666666666667,0.125647144172919,5,-0.2
13,2024,31027,3500,6000,0,AM,0,7.15,36,61,0.0277777777777778,0.0209411906954865,-1,-0.409836065573771
13,2024,32330,225,250,1,AM,0,7.15,3.25,3.5,0.307692307692308,0.231963958473081,2.25,-0.0714285714285714
13,2024,32680,8000,9000,0,PM,1,7.15,81,91,0.0123456790123457,0.00930719586466067,-1,-0.10989010989011
13,2025,6169,360,360,0,PM,1,1.06666666666667,4.6,4.6,0.217391304347826,0.16197535448739,-1,0
13,2025,6252,4500,5000,0,PM,1,1.06666666666667,46,51,0.0217391304347826,0.016197535448739,-1,-0.0980392156862745
13,2025,6430,230,250,0,AM,0,1.06666666666667,3.3,3.5,0.303030303030303,0.225783827467271,-1,-0.0571428571428572
13,2025,6986,800,600,0,PM,1,1.06666666666667,9,7,0.111111111111111,0.0827874034046659,-1,0.285714285714286
13,2025,7399,210,185,0,PM,1,1.06666666666667,3.1,2.85,0.32258064516129,0.240350526013546,-1,0.0877192982456141
13,2025,7820,7500,7000,0,AM,0,1.06666666666667,76,71,0.0131578947368421,0.0098037714558157,-1,0.0704225352112675
13,2025,7960,800,900,0,PM,1,1.06666666666667,9,10,0.111111111111111,0.0827874034046659,-1,-0.1
13,2025,8820,800,750,0,PM,1,1.06666666666667,9,8.5,0.111111111111111,0.0827874034046659,-1,0.0588235294117647
13,2025,9171,1400,1600,0,PM,1,1.06666666666667,15,17,0.0666666666666667,0.0496724420427996,-1,-0.117647058823529
13,2025,10104,500,500,0,AM,0,1.06666666666667,6,6,0.166666666666667,0.124181105106999,-1,0
13,2025,10419,330,300,1,AM,0,1.06666666666667,4.3,4,0.232558139534884,0.173275960614417,3.3,0.075
13,2025,10873,800,850,0,PM,1,1.06666666666667,9,9.5,0.111111111111111,0.0827874034046659,-1,-0.0526315789473685
13,2025,10943,600,650,0,PM,1,1.06666666666667,7,7.5,0.142857142857143,0.10644094723457,-1,-0.0666666666666667
13,2025,11049,360,360,0,AM,0,1.06666666666667,4.6,4.6,0.217391304347826,0.16197535448739,-1,0
13,2025,11328,1200,1100,0,PM,1,1.06666666666667,13,12,0.0769230769230769,0.0573143562032303,-1,0.0833333333333333
13,2025,11451,750,600,0,PM,1,1.06666666666667,8.5,7,0.117647058823529,0.0876572506637639,-1,0.214285714285714
13,2025,11460,700,750,0,AM,0,1.06666666666667,8,8.5,0.125,0.0931358288302492,-1,-0.0588235294117647
13,2025,11657,750,600,0,PM,1,1.06666666666667,8.5,7,0.117647058823529,0.0876572506637639,-1,0.214285714285714
13,2025,11676,320,360,0,PM,1,1.06666666666667,4.2,4.6,0.238095238095238,0.177401578724284,-1,-0.0869565217391304
13,2025,11889,320,350,0,PM,1,1.06666666666667,4.2,4.5,0.238095238095238,0.177401578724284,-1,-0.0666666666666667
13,2025,12423,400,360,1,AM,0,1.06666666666667,5,4.6,0.2,0.149017326128399,4,0.0869565217391306
13,2025,12577,400,400,0,PM,1,1.06666666666667,5,5,0.2,0.149017326128399,-1,0
13,2025,12808,320,280,0,AM,0,1.06666666666667,4.2,3.8,0.238095238095238,0.177401578724284,-1,0.105263157894737
13,2025,12846,3500,8000,0,AM,0,1.06666666666667,36,81,0.0277777777777778,0.0206968508511665,-1,-0.555555555555556
13,2025,12909,3000,3000,0,AM,0,1.06666666666667,31,31,0.032258064516129,0.0240350526013546,-1,0
13,2025,12965,240,240,0,PM,1,1.06666666666667,3.4,3.4,0.294117647058824,0.21914312665941,-1,0
13,2025,13412,275,280,0,PM,1,1.06666666666667,3.75,3.8,0.266666666666667,0.198689768171198,-1,-0.013157894736842
13,2025,13470,1400,1400,0,AM,0,1.06666666666667,15,15,0.0666666666666667,0.0496724420427996,-1,0
13,2025,13562,175,160,1,PM,1,1.06666666666667,2.75,2.6,0.363636363636364,0.270940592960725,1.75,0.0576923076923077
13,2025,13872,140,140,0,PM,1,1.06666666666667,2.4,2.4,0.416666666666667,0.310452762767497,-1,0
13,2025,13965,850,900,0,PM,1,1.06666666666667,9.5,10,0.105263157894737,0.0784301716465256,-1,-0.05
13,2025,13997,550,550,0,AM,0,1.06666666666667,6.5,6.5,0.153846153846154,0.114628712406461,-1,0
13,2025,14140,900,900,0,AM,0,1.06666666666667,10,10,0.1,0.0745086630641993,-1,0
13,2025,14181,360,360,0,PM,1,1.06666666666667,4.6,4.6,0.217391304347826,0.16197535448739,-1,0
13,2025,14459,350,400,0,AM,0,1.06666666666667,4.5,5,0.222222222222222,0.165574806809332,-1,-0.1
13,2025,14502,300,280,0,AM,0,1.06666666666667,4,3.8,0.25,0.186271657660498,-1,0.0526315789473684
13,2025,14509,800,600,1,AM,0,1.06666666666667,9,7,0.111111111111111,0.0827874034046659,8,0.285714285714286
13,2025,14609,210,175,0,AM,0,1.06666666666667,3.1,2.75,0.32258064516129,0.240350526013546,-1,0.127272727272727
13,2025,14636,175,175,0,AM,0,1.06666666666667,2.75,2.75,0.363636363636364,0.270940592960725,-1,0
13,2025,14704,360,300,0,AM,0,1.06666666666667,4.6,4,0.217391304347826,0.16197535448739,-1,0.15
13,2025,14926,1600,2000,0,PM,1,1.06666666666667,17,21,0.0588235294117647,0.043828625331882,-1,-0.19047619047619
13,2025,14967,900,1200,0,PM,1,1.06666666666667,10,13,0.1,0.0745086630641993,-1,-0.230769230769231
13,2025,15004,600,700,0,PM,1,1.06666666666667,7,8,0.142857142857143,0.10644094723457,-1,-0.125
13,2025,15330,1000,900,0,PM,1,1.06666666666667,11,10,0.0909090909090909,0.0677351482401812,-1,0.1
13,2025,15470,450,450,1,AM,0,1.06666666666667,5.5,5.5,0.181818181818182,0.135470296480362,4.5,0
13,2025,15651,650,700,0,PM,1,1.06666666666667,7.5,8,0.133333333333333,0.0993448840855991,-1,-0.0625
13,2025,15676,450,500,0,PM,1,1.06666666666667,5.5,6,0.181818181818182,0.135470296480362,-1,-0.0833333333333334
13,2025,15980,600,500,0,PM,1,1.06666666666667,7,6,0.142857142857143,0.10644094723457,-1,0.166666666666667
13,2025,16283,600,650,1,PM,1,1.06666666666667,7,7.5,0.142857142857143,0.10644094723457,6,-0.0666666666666667
13,2025,16333,450,450,1,PM,1,1.06666666666667,5.5,5.5,0.181818181818182,0.135470296480362,4.5,0
13,2025,16341,1000,750,0,AM,0,1.06666666666667,11,8.5,0.0909090909090909,0.0677351482401812,-1,0.294117647058824
13,2025,16394,450,500,0,AM,0,1.06666666666667,5.5,6,0.181818181818182,0.135470296480362,-1,-0.0833333333333334
13,2025,16395,650,500,0,AM,0,1.06666666666667,7.5,6,0.133333333333333,0.0993448840855991,-1,0.25
13,2025,16598,3000,3000,0,PM,1,1.06666666666667,31,31,0.032258064516129,0.0240350526013546,-1,0
13,2025,16715,500,500,1,PM,1,1.06666666666667,6,6,0.166666666666667,0.124181105106999,5,0
13,2025,17365,320,330,0,AM,0,1.06666666666667,4.2,4.3,0.238095238095238,0.177401578724284,-1,-0.0232558139534883
13,2025,17381,900,1000,0,PM,1,1.06666666666667,10,11,0.1,0.0745086630641993,-1,-0.0909090909090909
13,2025,17422,1600,2500,0,PM,1,1.06666666666667,17,26,0.0588235294117647,0.043828625331882,-1,-0.346153846153846
13,2025,17488,275,260,0,PM,1,1.06666666666667,3.75,3.6,0.266666666666667,0.198689768171198,-1,0.0416666666666667
13,2025,17538,300,320,0,AM,0,1.06666666666667,4,4.2,0.25,0.186271657660498,-1,-0.0476190476190477
13,2025,17543,320,360,0,PM,1,1.06666666666667,4.2,4.6,0.238095238095238,0.177401578724284,-1,-0.0869565217391304
13,2025,17550,550,550,0,AM,0,1.06666666666667,6.5,6.5,0.153846153846154,0.114628712406461,-1,0
13,2025,17639,1000,900,0,PM,1,1.06666666666667,11,10,0.0909090909090909,0.0677351482401812,-1,0.1
13,2025,17646,125,120,1,PM,1,1.06666666666667,2.25,2.2,0.444444444444444,0.331149613618664,1.25,0.0227272727272727
13,2025,17723,900,1000,0,AM,0,1.06666666666667,10,11,0.1,0.0745086630641993,-1,-0.0909090909090909
13,2025,17786,600,700,0,AM,0,1.06666666666667,7,8,0.142857142857143,0.10644094723457,-1,-0.125
13,2025,17881,280,280,0,PM,1,1.06666666666667,3.8,3.8,0.263157894736842,0.196075429116314,-1,0
13,2025,18103,350,260,0,AM,0,1.06666666666667,4.5,3.6,0.222222222222222,0.165574806809332,-1,0.25
13,2025,18105,550,500,0,PM,1,1.06666666666667,6.5,6,0.153846153846154,0.114628712406461,-1,0.0833333333333333
13,2025,18424,400,400,0,AM,0,1.06666666666667,5,5,0.2,0.149017326128399,-1,0
13,2025,18474,320,300,0,PM,1,1.06666666666667,4.2,4,0.238095238095238,0.177401578724284,-1,0.05
13,2025,18554,170,140,1,AM,0,1.06666666666667,2.7,2.4,0.37037037037037,0.275958011348886,1.7,0.125
13,2025,18628,650,650,0,AM,0,1.06666666666667,7.5,7.5,0.133333333333333,0.0993448840855991,-1,0
13,2025,18761,1100,1400,0,PM,1,1.06666666666667,12,15,0.0833333333333333,0.0620905525534994,-1,-0.2
13,2025,18770,600,600,0,PM,1,1.06666666666667,7,7,0.142857142857143,0.10644094723457,-1,0
13,2025,19396,190,210,0,PM,1,1.06666666666667,2.9,3.1,0.344827586206897,0.256926424359308,-1,-0.0645161290322581
13,2025,19477,1000,1200,0,PM,1,1.06666666666667,11,13,0.0909090909090909,0.0677351482401812,-1,-0.153846153846154
13,2025,19729,360,400,0,AM,0,1.06666666666667,4.6,5,0.217391304347826,0.16197535448739,-1,-0.0800000000000001
13,2025,19840,750,700,0,PM,1,1.06666666666667,8.5,8,0.117647058823529,0.0876572506637639,-1,0.0625
13,2025,19865,650,850,0,AM,0,1.06666666666667,7.5,9.5,0.133333333333333,0.0993448840855991,-1,-0.210526315789474
13,2025,19870,250,240,1,PM,1,1.06666666666667,3.5,3.4,0.285714285714286,0.212881894469141,2.5,0.0294117647058825
13,2025,19872,750,850,0,AM,0,1.06666666666667,8.5,9.5,0.117647058823529,0.0876572506637639,-1,-0.105263157894737
13,2025,19960,1000,1000,0,AM,0,1.06666666666667,11,11,0.0909090909090909,0.0677351482401812,-1,0
13,2025,20706,260,300,0,AM,0,1.06666666666667,3.6,4,0.277777777777778,0.206968508511665,-1,-0.1
13,2025,20722,500,500,0,AM,0,1.06666666666667,6,6,0.166666666666667,0.124181105106999,-1,0
13,2025,20730,400,360,0,AM,0,1.06666666666667,5,4.6,0.2,0.149017326128399,-1,0.0869565217391306
13,2025,21412,3000,4500,0,AM,0,1.06666666666667,31,46,0.032258064516129,0.0240350526013546,-1,-0.326086956521739
13,2025,21554,250,240,1,PM,1,1.06666666666667,3.5,3.4,0.285714285714286,0.212881894469141,2.5,0.0294117647058825
13,2025,21756,450,450,0,AM,0,1.06666666666667,5.5,5.5,0.181818181818182,0.135470296480362,-1,0
13,2025,21880,1000,1200,0,PM,1,1.06666666666667,11,13,0.0909090909090909,0.0677351482401812,-1,-0.153846153846154
13,2025,21891,200,230,0,AM,0,1.06666666666667,3,3.3,0.333333333333333,0.248362210213998,-1,-0.0909090909090908
13,2025,21944,360,400,0,PM,1,1.06666666666667,4.6,5,0.217391304347826,0.16197535448739,-1,-0.0800000000000001
13,2025,22051,1800,2800,0,AM,0,1.06666666666667,19,29,0.0526315789473684,0.0392150858232628,-1,-0.344827586206897
13,2025,22736,750,600,0,PM,1,1.06666666666667,8.5,7,0.117647058823529,0.0876572506637639,-1,0.214285714285714
13,2025,22760,400,400,0,AM,0,1.06666666666667,5,5,0.2,0.149017326128399,-1,0
13,2025,22833,360,350,1,AM,0,1.06666666666667,4.6,4.5,0.217391304347826,0.16197535448739,3.6,0.0222222222222221
13,2025,23014,450,500,0,PM,1,1.06666666666667,5.5,6,0.181818181818182,0.135470296480362,-1,-0.0833333333333334
13,2025,23323,150,160,0,PM,1,1.06666666666667,2.5,2.6,0.4,0.298034652256797,-1,-0.0384615384615385
13,2025,23465,250,260,0,PM,1,1.06666666666667,3.5,3.6,0.285714285714286,0.212881894469141,-1,-0.0277777777777778
13,2025,23475,300,280,0,PM,1,1.06666666666667,4,3.8,0.25,0.186271657660498,-1,0.0526315789473684
13,2025,23482,750,700,0,PM,1,1.06666666666667,8.5,8,0.117647058823529,0.0876572506637639,-1,0.0625
13,2025,23502,4500,7000,0,AM,0,1.06666666666667,46,71,0.0217391304347826,0.016197535448739,-1,-0.352112676056338
13,2025,23504,330,280,0,AM,0,1.06666666666667,4.3,3.8,0.232558139534884,0.173275960614417,-1,0.131578947368421
13,2025,23505,550,450,0,AM,0,1.06666666666667,6.5,5.5,0.153846153846154,0.114628712406461,-1,0.181818181818182
13,2025,23602,260,260,0,PM,1,1.06666666666667,3.6,3.6,0.277777777777778,0.206968508511665,-1,0
13,2025,23656,600,500,0,PM,1,1.06666666666667,7,6,0.142857142857143,0.10644094723457,-1,0.166666666666667
13,2025,23816,650,600,0,PM,1,1.06666666666667,7.5,7,0.133333333333333,0.0993448840855991,-1,0.0714285714285714
13,2025,23838,350,400,0,PM,1,1.06666666666667,4.5,5,0.222222222222222,0.165574806809332,-1,-0.1
13,2025,24304,900,1100,1,PM,1,1.06666666666667,10,12,0.1,0.0745086630641993,9,-0.166666666666667
13,2025,24342,650,750,0,AM,0,1.06666666666667,7.5,8.5,0.133333333333333,0.0993448840855991,-1,-0.117647058823529
13,2025,24550,400,360,0,AM,0,1.06666666666667,5,4.6,0.2,0.149017326128399,-1,0.0869565217391306
13,2025,24562,2500,2800,0,PM,1,1.06666666666667,26,29,0.0384615384615385,0.0286571781016151,-1,-0.103448275862069
13,2025,24766,320,300,0,AM,0,1.06666666666667,4.2,4,0.238095238095238,0.177401578724284,-1,0.05
13,2025,24837,900,850,0,AM,0,1.06666666666667,10,9.5,0.1,0.0745086630641993,-1,0.0526315789473684
13,2025,24968,150,140,1,PM,1,1.06666666666667,2.5,2.4,0.4,0.298034652256797,1.5,0.0416666666666667
13,2025,25003,1100,1200,0,AM,0,1.06666666666667,12,13,0.0833333333333333,0.0620905525534994,-1,-0.0769230769230769
13,2025,25094,450,450,1,AM,0,1.06666666666667,5.5,5.5,0.181818181818182,0.135470296480362,4.5,0
