"game_id","season","week","week_period","start_date","home_team","away_team","spread","spread_feature","over_under","line_movement","sharp_home_signal","sharp_away_signal","home_covered","over_hit","spread_prob","totals_prob","actual_margin","home_score","away_score","total_points","conference_tier","bye_adv","elo_diff"
401282793,2021,5,"mid",2021-10-02 16:00:00,"Purdue","Minnesota",-2.5,-2.5,46,0,0,0,0,0,0.231556816097162,0.776299475209106,-7,13,20,33,2,0,-45.2091260399457
401282794,2021,13,"late",2021-11-27 21:00:00,"Minnesota","Wisconsin",7,7,39,0,0,0,1,0,0.790144113732415,0.758586682095593,10,23,13,36,2,0,-70.278508202492
401282795,2021,9,"late",2021-10-30 19:30:00,"Northwestern","Minnesota",7.5,7.5,44,0,0,0,0,1,0.703741236798536,0.550156294356226,-27,14,41,55,2,0,-107.134515025027
401282796,2021,7,"mid",2021-10-16 16:00:00,"Minnesota","Nebraska",4.5,4.5,48.5,0,0,0,1,1,0.867458956906085,0.737113822900151,7,30,23,53,2,1,35.5344174339671
401282797,2021,2,"early",2021-09-11 19:30:00,"Nebraska","Buffalo",-13.5,-13.5,54.5,0,0,0,1,0,0.464566929146157,0.115012395331053,25,28,3,31,1,0,-106.800371485816
401282798,2021,3,"early",2021-09-18 16:00:00,"Oklahoma","Nebraska",-22.5,-22.5,62.5,0,0,0,0,0,0.464566929146157,0.332423846763261,7,23,16,39,2,0,153.264787109104
401282799,2021,10,"late",2021-11-06 16:00:00,"Nebraska","Ohio State",14,14,67.5,0,0,0,1,0,0.362010944164327,0.768025232677754,-9,17,26,43,2,0,-286.794796688411
401282800,2021,5,"mid",2021-10-02 23:30:00,"Nebraska","Northwestern",-11.5,-11.5,51.5,0,0,0,1,1,0.353458420640356,0.394157447226446,49,56,7,63,2,0,-9.82897037327348
401282801,2021,9,"late",2021-10-30 19:30:00,"Nebraska","Purdue",-7.5,-7.5,54,0,0,0,0,0,0.28462257921023,0.63258510201424,-5,23,28,51,2,1,19.7474308230862
401282803,2021,12,"late",2021-11-20 20:30:00,"Wisconsin","Nebraska",-10,-10,43.5,0,0,0,0,1,0.5242486063517,0.653848380101052,7,35,28,63,2,-1,183.943538308705
401282805,2021,4,"mid",2021-09-25 16:00:00,"Northwestern","Ohio",-13.5,-13.5,47.5,0,0,0,1,0,0.783250501342965,0.451093333358997,29,35,6,41,1,0,46.1814655463249
401282806,2021,11,"late",2021-11-13 17:00:00,"Wisconsin","Northwestern",-25.5,-25.5,41.5,0,0,0,1,1,0.626689768308113,0.478947482446988,28,35,7,42,2,0,204.96952651427
401282807,2021,7,"mid",2021-10-16 16:00:00,"Northwestern","Rutgers",2.5,2.5,45,0,0,0,1,0,0.607610492775906,0.735337825867752,14,21,7,28,2,1,34.1385432656891
401282808,2021,12,"late",2021-11-20 17:00:00,"Northwestern","Purdue",11,11,47.5,0,0,0,0,0,0.763730249970239,0.499386387994326,-18,14,32,46,2,0,-99.4865835428043
401282809,2021,2,"early",2021-09-11 16:00:00,"Ohio State","Oregon",-15,-15,65,0,0,0,0,0,0.464566929146157,0.145953565692485,-7,28,35,63,2,0,90.7277879677372
401282810,2021,3,"early",2021-09-18 19:30:00,"Ohio State","Tulsa",-24.5,-24.5,60.5,0,0,0,0,1,0.464566929146157,0.418423392053337,21,41,20,61,1,0,149.574662280539
401282811,2021,4,"mid",2021-09-25 23:30:00,"Ohio State","Akron",-48.5,-48.5,66.5,0,0,0,1,0,0.230935241504335,0.580589852615301,52,59,7,66,1,0,346.472792783062
401282812,2021,11,"late",2021-11-13 20:30:00,"Ohio State","Purdue",-19,-19,65,0,0,0,1,1,0.423920306887254,0.389662523551915,28,59,31,90,2,0,242.106148169444
401282813,2021,5,"mid",2021-10-02 19:30:00,"Rutgers","Ohio State",15,15,58,0,0,0,0,1,0.349101263319658,0.697724585134069,-39,13,52,65,2,0,-207.412601798354
401282814,2021,9,"late",2021-10-30 23:30:00,"Ohio State","Penn State",-18.5,-18.5,60.5,0,0,0,0,0,0.841513938412724,0.549963352975528,9,33,24,57,2,0,121.074262556776
401282816,2021,2,"early",2021-09-11 19:30:00,"Penn State","Ball State",-22.5,-22.5,58,0,0,0,1,0,0.464566929146157,0.470083351378553,31,44,13,57,1,0,-5.23374990398793
401282817,2021,4,"mid",2021-09-25 16:00:00,"Penn State","Villanova",-29.5,-29.5,53,0,0,0,0,1,0.590149259192067,0.164423141018168,21,38,17,55,1,0,6.98124596871526
401282818,2021,12,"late",2021-11-20 17:00:00,"Penn State","Rutgers",-14,-14,45,0,0,0,1,0,0.645940955249027,0.729689064610325,28,28,0,28,2,0,161.810383325757
401282820,2021,2,"early",2021-09-11 19:00:00,"UConn","Purdue",35,35,57.5,0,0,0,0,0,0.464566929146157,0.543198452818174,-49,0,49,49,1,0,-77.2358622958802
401282821,2021,8,"mid",2021-10-23 19:00:00,"Purdue","Wisconsin",3.5,3.5,41,0,0,0,0,1,0.65027307819124,0.773900159585585,-17,13,30,43,2,0,-36.8476534929623
401282823,2021,3,"early",2021-09-18 19:30:00,"Rutgers","Delaware",-20,-20,45,0,0,0,1,1,0.464566929146157,0.582175252737241,32,45,13,58,1,0,-47.5552803628798
401282824,2021,10,"late",2021-11-06 19:30:00,"Rutgers","Wisconsin",13,13,37.5,0,0,0,0,1,0.032019581356607,0.734802245766632,-49,3,52,55,2,0,-172.468099173233
401282825,2021,2,"early",2021-09-11 23:00:00,"Wisconsin","Eastern Michigan",-26,-26,52,0,0,0,1,0,0.464566929146157,0.620542008973251,27,34,7,41,1,0,46.021722688982
401282826,2021,7,"mid",2021-10-17,"Wisconsin","Army",-14,-14,37.5,0,0,0,0,0,0.222695045560691,0.575523045624875,6,20,14,34,1,-1,-61.2820403213871
401286189,2021,3,"early",2021-09-18 16:00:00,"Army","UConn",-34.5,-34.5,48,0,0,0,0,1,0.464566929146157,0.540535635474402,31,52,21,73,0,0,266.965091119357
401286190,2021,4,"mid",2021-09-25 19:30:00,"UConn","Wyoming",31.5,31.5,53.5,0,0,0,1,0,0.291705631832825,0.679758305131307,-2,22,24,46,0,0,-242.510140767991
401286191,2021,6,"mid",2021-10-09 19:30:00,"Massachusetts","UConn",3,3,57,0,0,0,1,0,0.375351796698182,0.576830681404551,14,27,13,40,0,0,-34.9453475015944
401286192,2021,7,"mid",2021-10-16 16:00:00,"UConn","Yale",3.5,3.5,46.5,0,0,0,1,0,0.655854449277394,0.902883707994389,6,21,15,36,0,0,-276.625729328764
401286293,2021,12,"late",2021-11-20 21:00:00,"UCF","UConn",-30,-30,55.5,0,0,0,1,1,0.687463179114618,0.454388317409051,32,49,17,66,0,0,325.657115476822
401286295,2021,2,"early",2021-09-11 23:00:00,"Troy","Liberty",3,3,62.5,0,0,0,0,0,0.464566929146157,0.451708862317114,-8,13,21,34,0,0,-60.9459645348734
401286296,2021,7,"mid",2021-10-16 23:00:00,"UL Monroe","Liberty",32.5,32.5,56.5,0,0,0,1,1,0.385322160626537,0.683020431870486,3,31,28,59,0,0,-327.787625838643
401286297,2021,9,"late",2021-10-30 16:00:00,"Liberty","Massachusetts",-35.5,-35.5,56,0,0,0,1,1,0.844553766369973,0.638659315306064,45,62,17,79,0,0,374.057737480174
401286298,2021,12,"late",2021-11-20 21:00:00,"Liberty","Louisiana",-4.5,-4.5,53.5,0,0,0,0,1,0.565408122947643,0.495160875540649,-28,14,42,56,0,1,-78.8528300210994
401286299,2021,13,"late",2021-11-27 17:00:00,"Liberty","Army",-3.5,-3.5,52.5,0,0,0,0,0,0.246923650618193,0.725584339923903,-15,16,31,47,0,0,12.3871582429333
401286300,2021,3,"early",2021-09-18 19:30:00,"Massachusetts","Eastern Michigan",22,22,56.5,0,0,0,1,1,0.464566929146157,0.471017535896498,-14,28,42,70,0,0,-147.173195618907
401286301,2021,4,"mid",2021-09-25 17:00:00,"Coastal Carolina","Massachusetts",-36,-36,66,0,0,0,1,0,0.445868874213226,0.54446781155289,50,53,3,56,0,0,363.317436669968
401286302,2021,5,"mid",2021-10-02 16:00:00,"Massachusetts","Toledo",27,27,56.5,0,0,0,0,0,0.194279258538362,0.841852919556646,-38,7,45,52,0,0,-223.213754861323
401286303,2021,10,"late",2021-11-06 19:30:00,"Massachusetts","Rhode Island",-2.5,-2.5,55.5,0,0,0,0,1,0.238320177250302,0.7755189173273,-13,22,35,57,0,0,-173.902678812932
401286304,2021,11,"late",2021-11-13 17:00:00,"Massachusetts","Maine",5,5,58.5,0,0,0,0,0,0.411993421662894,0.710809880315078,-25,10,35,45,0,0,-212.650475687752
401286305,2021,12,"late",2021-11-20 17:00:00,"Army","Massachusetts",-37,-37,56,0,0,0,0,0,0.832100836364733,0.359533187417467,16,33,17,50,0,0,346.248531670969
401286306,2021,13,"late",2021-11-27 20:00:00,"New Mexico State","Massachusetts",-7,-7,59,0,0,0,1,1,0.621353617114514,0.431315837408759,17,44,27,71,0,0,55.9528695760662
401287896,2021,2,"early",2021-09-10 23:30:00,"Coastal Carolina","Kansas",-27,-27,52,0,0,0,0,1,0.464566929146157,0.314698340456184,27,49,22,71,1,0,282.135561162655
401287899,2021,2,"early",2021-09-11 16:00:00,"Oklahoma State","Tulsa",-12,-12,51,0,0,0,0,0,0.464566929146157,0.401732449697637,5,28,23,51,1,0,36.0576196676977
401287900,2021,2,"early",2021-09-11 19:30:00,"TCU","California",-11.5,-11.5,46.5,0,0,0,0,1,0.464566929146157,0.509552517251793,2,34,32,66,2,0,103.374245468823
401287902,2021,2,"early",2021-09-11 21:00:00,"West Virginia","Long Island University",-49.5,-48.5,56,-1,0,0,1,1,0.464566929146157,0.445498437568509,66,66,0,66,1,0,114.342269303394
401287903,2021,3,"early",2021-09-19 01:00:00,"Boise State","Oklahoma State",-3.5,-3.5,58,0,0,0,0,0,0.464566929146157,0.416331561346931,-1,20,21,41,1,0,20.7006935732722
401287904,2021,3,"early",2021-09-18 19:30:00,"Kansas","Baylor",17,17,48.5,0,0,0,0,1,0.464566929146157,0.720576571755788,-38,7,45,52,2,0,-165.828920487058
401287905,2021,3,"early",2021-09-18 18:00:00,"Kansas State","Nevada",1.5,1.5,51.5,0,0,0,1,1,0.464566929146157,0.74892129043846,21,38,17,55,1,0,-42.4126680477027
401287906,2021,3,"early",2021-09-19 02:30:00,"UNLV","Iowa State",32,32,52.5,0,0,0,0,0,0.464566929146157,0.866498020738213,-45,3,48,51,1,0,-224.771098072378
401287907,2021,4,"mid",2021-09-25 19:30:00,"Baylor","Iowa State",7,7,46,0,0,0,1,1,0.228203732350742,0.554645280447813,2,31,29,60,2,0,-51.4002298047285
401287908,2021,4,"mid",2021-09-25 23:30:00,"Oklahoma","West Virginia",-17.5,-17.5,56.5,0,0,0,0,0,0.434467588720805,0.522975861717313,3,16,13,29,2,0,146.162865938122
401287909,2021,4,"mid",2021-09-25 23:00:00,"Oklahoma State","Kansas State",-6,-6,47.5,0,0,0,1,1,0.885128105933044,0.744868878388803,11,31,20,51,2,0,36.8351164591922
401287910,2021,4,"mid",2021-09-25 16:00:00,"TCU","SMU",-9.5,-9.5,65.5,0,0,0,0,1,0.60678901162958,0.519164497798213,-8,34,42,76,1,1,-39.7357169899342
401287911,2021,4,"mid",2021-09-25 16:00:00,"Texas","Texas Tech",-9,-9,62.5,0,0,0,1,1,0.748428386761483,0.36934949131404,35,70,35,105,2,0,67.3312476221888
401287912,2021,5,"mid",2021-10-02 23:00:00,"Iowa State","Kansas",-34.5,-34.5,57,0,0,0,1,1,0.216939952626044,0.59041401051341,52,59,7,66,2,0,274.644723194864
401287913,2021,5,"mid",2021-10-02 19:30:00,"Kansas State","Oklahoma",12.5,12.5,53,0,0,0,1,1,0.539013543372076,0.303853661526966,-6,31,37,68,2,0,-144.624252291258
401287914,2021,5,"mid",2021-10-02 23:00:00,"Oklahoma State","Baylor",-4,-4,47,0,0,0,1,0,0.831476192671607,0.831100708895167,10,24,14,38,2,0,55.4695417516466
401287915,2021,5,"mid",2021-10-02 16:00:00,"TCU","Texas",4,4,65.5,0,0,0,0,0,0.738431898054123,0.222395926398218,-5,27,32,59,2,0,-63.6807401492613
401287916,2021,5,"mid",2021-10-02 19:30:00,"West Virginia","Texas Tech",-7.5,-7.5,55.5,0,0,0,0,0,0.700449803445723,0.660251989456369,-3,20,23,43,2,0,29.2350316256461
401287917,2021,6,"mid",2021-10-09 16:00:00,"Baylor","West Virginia",-1,-1,45,0,0,0,1,1,0.644259893292891,0.733529003564162,25,45,20,65,2,0,32.6727745729197
401287918,2021,6,"mid",2021-10-09 16:00:00,"Texas","Oklahoma",4,4,65,0,0,0,0,1,0.28104355516251,0.592574856400284,-7,48,55,103,2,0,-72.2197137565308
401287919,2021,6,"mid",2021-10-09 23:00:00,"Texas Tech","TCU",2.5,2.5,60.5,0,0,0,0,1,0.472791082409502,0.0992228316862954,-21,31,52,83,2,0,-13.7516988988202
401287920,2021,7,"mid",2021-10-16 19:30:00,"Baylor","BYU",-5.5,-5.5,52.5,0,0,0,1,1,0.54860587328372,0.379243339089145,14,38,24,62,1,0,-107.041758179363
401287921,2021,7,"mid",2021-10-16 20:00:00,"Kansas","Texas Tech",18.5,18.5,68.5,0,0,0,0,0,0.513014213409435,0.281933752793835,-27,14,41,55,2,1,-175.942387636976
401287922,2021,7,"mid",2021-10-16 23:30:00,"Kansas State","Iowa State",6.5,6.5,51,0,0,0,0,1,0.486290668339861,0.494145839714581,-13,20,33,53,2,0,-72.1095716061275
401287923,2021,7,"mid",2021-10-16 23:30:00,"Oklahoma","TCU",-12.5,-12.5,64.5,0,0,0,1,1,0.54498799823679,0.213692902929003,21,52,31,83,2,0,156.797015017883
401287924,2021,7,"mid",2021-10-16 16:00:00,"Texas","Oklahoma State",-3.5,-3.5,61,0,0,0,0,0,0.368577784234969,0.446859763366418,-8,24,32,56,2,-1,-21.2340476775412
401287925,2021,8,"mid",2021-10-23 19:30:00,"Iowa State","Oklahoma State",-7,-7,47,0,0,0,0,0,0.649087326676242,0.52666230415276,3,24,21,45,2,0,-30.1935202336601
401287926,2021,8,"mid",2021-10-23 16:00:00,"Kansas","Oklahoma",38.5,38.5,66.5,0,0,0,1,0,0.497445144886191,0.217333121880796,-12,23,35,58,2,0,-453.877636888857
401287927,2021,8,"mid",2021-10-23 23:30:00,"TCU","West Virginia",-4.5,-4.5,58,0,0,0,0,0,0.703289366881134,0.438363255900025,-12,17,29,46,2,-1,65.1929289317241
401287928,2021,8,"mid",2021-10-23 16:00:00,"Texas Tech","Kansas State",1,1,60.5,0,0,0,0,0,0.583005337470576,0.485554400489744,-1,24,25,49,2,0,2.59557270122605
401287929,2021,9,"late",2021-10-30 16:00:00,"Baylor","Texas",-2.5,-2.5,61.5,0,0,0,1,0,0.33982403164406,0.537614159216414,7,31,24,55,2,0,12.5221865064832
401287930,2021,9,"late",2021-10-30 19:30:00,"Kansas State","TCU",-3.5,-3.5,58.5,0,0,0,1,0,0.166466279506736,0.528754253342892,19,31,12,43,2,0,-7.61070201598136
401287931,2021,9,"late",2021-10-30 19:30:00,"Oklahoma","Texas Tech",-19,-19,67,0,0,0,1,1,0.757901510517146,0.199915653018656,31,52,21,73,2,0,245.0823084308
401287932,2021,9,"late",2021-10-30 23:00:00,"Oklahoma State","Kansas",-29,-29,54.5,0,0,0,1,1,0.277682030779,0.656916273916714,52,55,3,58,2,0,365.872964035271
401287933,2021,9,"late",2021-10-30 18:00:00,"West Virginia","Iowa State",7.5,7.5,49,0,0,0,1,1,0.220810074252209,0.685114777964278,7,38,31,69,2,0,-115.938455589638
401287934,2021,10,"late",2021-11-06 23:30:00,"Iowa State","Texas",-6,-6,59.5,0,0,0,1,0,0.316157039033547,0.743015605332519,23,30,7,37,2,0,45.378950876363
401287935,2021,10,"late",2021-11-06 16:00:00,"Kansas","Kansas State",24,24,55.5,0,0,0,0,0,0.0818452609984079,0.789597015711553,-25,10,35,45,2,0,-263.798311182851
401287936,2021,10,"late",2021-11-06 19:30:00,"TCU","Baylor",7.5,7.5,57,0,0,0,1,1,0.211567802159797,0.269951909159176,2,30,28,58,2,0,-121.251097957437
401287937,2021,10,"late",2021-11-06 19:30:00,"West Virginia","Oklahoma State",3.5,3.5,49,0,0,0,0,0,0.315919234393802,0.599484018452913,-21,3,24,27,2,0,-103.487103754721
401287938,2021,11,"late",2021-11-13 17:00:00,"Baylor","Oklahoma",4,4,62.5,0,0,0,1,0,0.753887256889224,0.326135644789645,13,27,14,41,2,-1,-150.052288399155
401287939,2021,11,"late",2021-11-13 17:00:00,"Kansas State","West Virginia",-6,-6,47,0,0,0,1,1,0.391708804371219,0.664496321091332,17,34,17,51,2,0,32.3822118655942
401287940,2021,11,"late",2021-11-14 01:00:00,"Oklahoma State","TCU",-11,-11,54,0,0,0,1,1,0.567861743063806,0.695295403691026,46,63,17,80,2,0,171.590065099999
401287941,2021,11,"late",2021-11-14 00:30:00,"Texas","Kansas",-31,-31,61.5,0,0,0,0,1,0.460476162490188,0.689457270564556,-1,56,57,113,2,0,291.297972416662
401287942,2021,11,"late",2021-11-13 20:30:00,"Texas Tech","Iowa State",12.5,12.5,55.5,0,0,0,1,1,0.0474513851240789,0.477733329826722,3,41,38,79,2,1,-150.106086827871
401287943,2021,12,"late",2021-11-20 22:30:00,"Kansas State","Baylor",-2.5,-2.5,50,0,0,0,0,0,0.240954422931041,0.350094510009819,-10,10,20,30,2,0,-61.9845150688921
401287944,2021,12,"late",2021-11-20 17:00:00,"Oklahoma","Iowa State",-3,-3,59,0,0,0,1,0,0.829390465091936,0.531895577121191,7,28,21,49,2,0,99.3632886948656
401287945,2021,12,"late",2021-11-20 21:00:00,"TCU","Kansas",-21,-21,64.5,0,0,0,0,0,0.428785678218656,0.291416631557103,3,31,28,59,2,0,221.802896540132
401287946,2021,12,"late",2021-11-21 01:00:00,"Texas Tech","Oklahoma State",10,10,55,0,0,0,0,0,0.100279573786104,0.542322943103556,-23,0,23,23,2,0,-189.298126460175
401287947,2021,12,"late",2021-11-20 17:00:00,"West Virginia","Texas",-2.5,-2.5,56.5,0,0,0,1,0,0.544221181646014,0.567370915842682,8,31,23,54,2,0,-37.1310785149658
401287948,2021,13,"late",2021-11-27 17:00:00,"Baylor","Texas Tech",-14,-14,51.5,0,0,0,0,0,0.767344603602442,0.149447405037111,3,27,24,51,2,0,175.541483476083
401287949,2021,13,"late",2021-11-26 21:30:00,"Iowa State","TCU",-15.5,-15.5,61.5,0,0,0,1,1,0.679009798329352,0.317181972199941,34,48,14,62,2,0,113.325367141221
401287950,2021,13,"late",2021-11-28,"Kansas","West Virginia",15.5,15.5,55.5,0,0,0,1,1,0.208740857272603,0.694891189882887,-6,28,34,62,2,0,-254.27717096538
401287951,2021,13,"late",2021-11-28 00:30:00,"Oklahoma State","Oklahoma",-4,-4,49.5,0,0,0,0,1,0.470634753269549,0.499750299532266,4,37,33,70,2,0,-16.5448966394226
401287952,2021,13,"late",2021-11-26 17:00:00,"Texas","Kansas State",-2.5,-2.5,54.5,0,0,0,1,0,0.600144492562489,0.735978702259984,5,22,17,39,2,0,-33.2936743384776
401287953,2021,14,"late",2021-12-04 17:00:00,"Oklahoma State","Baylor",-7,-7,45,0,0,0,0,0,0.798918356515863,0.517247854640029,-5,16,21,37,2,0,63.8129410576066
401300999,2021,2,"early",2021-09-11 19:30:00,"Akron","Temple",6.5,6.5,51.5,0,0,0,0,1,0.464566929146157,0.153585194364721,-21,24,45,69,0,0,-64.0706149945754
401301001,2021,2,"early",2021-09-11 22:30:00,"UCF","Bethune-Cookman",-46,-46,67,0,0,0,1,1,0.464566929146157,0.417470439323905,49,63,14,77,0,0,131.591287335155
401301003,2021,2,"early",2021-09-11 23:00:00,"Arkansas State","Memphis",5.5,5.5,64.5,0,0,0,1,1,0.464566929146157,0.333967518275456,-5,50,55,105,0,0,-126.243256827459
401301004,2021,2,"early",2021-09-11 19:30:00,"Navy","Air Force",6,6,39.5,0,0,0,0,0,0.464566929146157,0.483545669718484,-20,3,23,26,0,0,-145.591910523152
401301005,2021,3,"early",2021-09-18 23:00:00,"Houston","Grambling",-41,-41,51.5,0,0,0,1,0,0.464566929146157,0.639525251308595,45,45,0,45,0,0,2.55221864033706
401301006,2021,3,"early",2021-09-18 23:00:00,"South Florida","Florida A&M",-22.5,-22.5,50,0,0,0,0,1,0.464566929146157,0.645701476738568,21,38,17,55,0,0,-194.083821622734
401301007,2021,4,"mid",2021-09-25 22:00:00,"East Carolina","Charleston Southern",-24.5,-24.5,59,0,0,0,0,0,0.260286113165667,0.234568747407882,3,31,28,59,0,0,-14.2018503993331
401301008,2021,4,"mid",2021-09-25 23:00:00,"Houston","Navy",-20,-20,47,0,0,0,0,1,0.109898956266566,0.405196269592248,8,28,20,48,0,-1,116.401622915635
401301009,2021,4,"mid",2021-09-26 02:15:00,"BYU","South Florida",-23.5,-23.5,54.5,0,0,0,0,1,0.134422880417363,0.385331446306976,8,35,27,62,0,0,288.487751231857
401301010,2021,4,"mid",2021-09-25 16:00:00,"Temple","Wagner",-36.5,-36.5,54.5,0,0,0,0,0,0.349787865052222,0.298851395737574,34,41,7,48,0,0,34.7397318237195
401301011,2021,4,"mid",2021-09-25 21:00:00,"Tulsa","Arkansas State",-14.5,-14.5,65,0,0,0,0,1,0.660523486943079,0.309696514036493,7,41,34,75,0,0,66.7735337783729
401301012,2021,5,"mid",2021-10-01 23:30:00,"Tulsa","Houston",-3.5,-3.5,54,0,0,0,0,1,0.449469627396199,0.797368345293019,-35,10,45,55,0,0,-11.1756373412782
401301013,2021,5,"mid",2021-10-02 19:30:00,"Navy","UCF",15,15,52.5,0,0,0,1,1,0.291735673658855,0.786562750014967,4,34,30,64,0,-1,-213.373467611302
401301014,2021,5,"mid",2021-10-02 19:30:00,"East Carolina","Tulane",3,3,64.5,0,0,0,1,1,0.709475965214622,0.531490438917971,23,52,29,81,0,0,-33.5442503351435
401301015,2021,5,"mid",2021-10-02 16:00:00,"Temple","Memphis",11,11,59,0,0,0,1,1,0.469911288121711,0.528064730771611,3,34,31,65,0,0,-187.115863830419
401301016,2021,5,"mid",2021-10-02 20:00:00,"SMU","South Florida",-21,-21,68.5,0,0,0,1,0,0.513763368413885,0.474414481667108,24,41,17,58,0,0,241.782873454736
401301017,2021,6,"mid",2021-10-07 23:30:00,"Tulane","Houston",6.5,6.5,60,0,0,0,0,1,0.565050624887495,0.414962678647183,-18,22,40,62,0,0,-95.4827622990124
401301018,2021,6,"mid",2021-10-08 23:00:00,"Cincinnati","Temple",-30,-30,52.5,0,0,0,1,1,0.337362991372136,0.347869914235138,49,52,3,55,0,0,296.043499973333
401301019,2021,6,"mid",2021-10-09 22:00:00,"UCF","East Carolina",-10,-10,65.5,0,0,0,0,0,0.683439049989472,0.262941441112615,4,20,16,36,0,0,81.3753741428834
401301020,2021,6,"mid",2021-10-10 01:00:00,"Tulsa","Memphis",-3,-3,60.5,0,0,0,1,1,0.482126303785809,0.481233096623674,6,35,29,64,0,0,-113.765654668206
401301021,2021,6,"mid",2021-10-09 19:30:00,"Navy","SMU",13.5,13.5,56.5,0,0,0,1,0,0.377953903118829,0.703509226860836,-7,24,31,55,0,0,-224.034707926936
401301022,2021,7,"mid",2021-10-14 23:30:00,"Memphis","Navy",-11,-11,55.5,0,0,0,1,0,0.230130658741318,0.675671065950688,18,35,17,52,0,0,167.668182414809
401301023,2021,7,"mid",2021-10-16 16:00:00,"Cincinnati","UCF",-21.5,-21.5,56,0,0,0,1,1,0.456979258136056,0.403929865852871,35,56,21,77,0,0,154.763749706
401301024,2021,7,"mid",2021-10-16 16:00:00,"South Florida","Tulsa",7,7,55.5,0,0,0,1,1,0.493131248492692,0.298013956553916,-1,31,32,63,0,1,-122.910091125932
401301025,2021,8,"mid",2021-10-21 23:30:00,"SMU","Tulane",-14,-14,70.5,0,0,0,1,1,0.157275247605241,0.610557214901272,29,55,26,81,0,-1,200.227749792122
401301026,2021,8,"mid",2021-10-22 23:00:00,"UCF","Memphis",-1,-1,63,0,0,0,1,0,0.552996101059419,0.699942510466668,17,24,7,31,0,0,-5.87435646262884
401301027,2021,8,"mid",2021-10-23 16:00:00,"Navy","Cincinnati",28.5,28.5,48.5,0,0,0,1,0,0.774160927463064,0.800200818778067,-7,20,27,47,0,0,-372.56011783551
401301028,2021,8,"mid",2021-10-23 20:00:00,"Houston","East Carolina",-13.5,-13.5,56.5,0,0,0,0,0,0.649039070200105,0.506019562454416,7,31,24,55,0,0,107.760923871745
401301029,2021,8,"mid",2021-10-23 23:00:00,"South Florida","Temple",-1.5,-1.5,55,0,0,0,1,0,0.538652532671278,0.580856853866563,20,34,14,48,0,-1,-61.5606078785825
401301030,2021,9,"late",2021-10-29 23:30:00,"Tulsa","Navy",-11,-11,46,0,0,0,0,0,0.683761122507955,0.585081815110238,-3,17,20,37,0,1,122.311294801339
401301031,2021,9,"late",2021-10-30 16:00:00,"Temple","UCF",11.5,11.5,52,0,0,0,0,1,0.115630305630157,0.73804722372868,-42,7,49,56,0,0,-197.084478896597
401301032,2021,9,"late",2021-10-30 16:00:00,"Tulane","Cincinnati",28,28,61.5,0,0,0,1,0,0.477993147762219,0.644453254837448,-19,12,31,43,0,0,-330.938495215546
401301033,2021,9,"late",2021-10-28 23:30:00,"East Carolina","South Florida",-9.5,-9.5,55.5,0,0,0,1,0,0.923825077265529,0.311016973493021,15,29,14,43,0,0,78.1182169041915
401301034,2021,9,"late",2021-10-30 23:00:00,"Houston","SMU",1,1,61.5,0,0,0,1,1,0.642464745990024,0.559353408026918,7,44,37,81,0,0,-51.9196046642976
401301035,2021,10,"late",2021-11-06 19:00:00,"East Carolina","Temple",-15.5,-15.5,52.5,0,0,0,1,0,0.683881732723714,0.177944035918122,42,45,3,48,0,0,117.719404215328
401301036,2021,10,"late",2021-11-06 20:00:00,"UCF","Tulane",-13.5,-13.5,57,0,0,0,0,0,0.601973503178769,0.593134223495822,4,14,10,24,0,0,197.227394627117
401301037,2021,10,"late",2021-11-06 19:30:00,"Cincinnati","Tulsa",-22.5,-22.5,56,0,0,0,0,0,0.721565892183493,0.416965254091785,8,28,20,48,0,0,293.694825343955
401301038,2021,10,"late",2021-11-06 23:30:00,"South Florida","Houston",13.5,13.5,53,0,0,0,1,1,0.666945317202787,0.754841907948718,-12,42,54,96,0,0,-245.260960202884
401301039,2021,10,"late",2021-11-06 16:00:00,"Memphis","SMU",3.5,3.5,70.5,0,0,0,1,0,0.900619843201571,0.532297290938622,3,28,25,53,0,1,-84.0789990312428
401301040,2021,11,"late",2021-11-12 23:00:00,"South Florida","Cincinnati",23.5,23.5,58.5,0,0,0,1,1,0.147743582195138,0.758794195838089,-17,28,45,73,0,0,-412.62271730854
401301041,2021,11,"late",2021-11-13 17:00:00,"SMU","UCF",-7,-7,61.5,0,0,0,1,1,0.372967071915862,0.616535486300038,27,55,28,83,0,0,-2.52476688581282
401301042,2021,11,"late",2021-11-13 17:00:00,"Memphis","East Carolina",-4,-4,58.5,0,0,0,0,1,0.414491977478795,0.722972005007441,-1,29,30,59,0,0,56.2896726576439
401301043,2021,11,"late",2021-11-13 17:00:00,"Temple","Houston",24.5,24.5,52.5,0,0,0,0,0,0.71022709863821,0.786192801942247,-29,8,37,45,0,0,-283.936108809388
401301044,2021,11,"late",2021-11-13 21:00:00,"Tulane","Tulsa",3,3,55.5,0,0,0,0,0,0.846603734548838,0.547411613502295,-7,13,20,33,0,0,-59.4373626455301
401301045,2021,12,"late",2021-11-20 02:00:00,"Houston","Memphis",-9.5,-9.5,59,0,0,0,1,0,0.925773035510723,0.473978224672857,18,31,13,44,0,0,95.2651620436563
401301046,2021,12,"late",2021-11-20 20:30:00,"Cincinnati","SMU",-10,-10,65.5,0,0,0,1,0,0.805336225354237,0.620771098586207,34,48,14,62,0,0,136.159951629465
