player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Scottie Scheffler,79.17,T1,125.5,scottie scheffler,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Tom Kim,45.83,T5,83,tom kim,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Justin Thomas,35.42,T4,52,justin thomas,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Aaron Rai,29.17,T6,47.5,aaron rai,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Alex Fitzpatrick,29.17,T6,50,alex fitzpatrick,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Xander Schauffele,27.08,T2,86.5,xander schauffele,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Ludvig ?berg,27.08,T3,84.5,ludvig berg,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Hideki Matsuyama,27.08,T3,82.5,hideki matsuyama,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Si Woo Kim,25,T3,95,si woo kim,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Sam Burns,22.92,T2,96,sam burns,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Collin Morikawa,22.92,T2,51.5,collin morikawa,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Cameron Young,16.67,T2,69,cameron young,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Russell Henley,16.67,T4,70.5,russell henley,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Maverick McNealy,16.67,T5,63,maverick mcnealy,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Tommy Fleetwood,14.58,T1,80,tommy fleetwood,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Wyndham Clark,14.58,T4,84.5,wyndham clark,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Jordan Spieth,14.58,T6,72,jordan spieth,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Gary Woodland,14.58,T6,61,gary woodland,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Jackson Koivun,12.5,T4,66,jackson koivun,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Chris Gotterup,10.42,T3,62.5,chris gotterup,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Robert MacIntyre,10.42,T4,1.5,robert macintyre,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Min Woo Lee,10.42,T5,53.5,min woo lee,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Michael Thorbjornsen,10.42,T5,68,michael thorbjornsen,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Matt Fitzpatrick,8.33,T2,73.5,matt fitzpatrick,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Patrick Cantlay,8.33,T3,81,patrick cantlay,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Viktor Hovland,8.33,T4,85.5,viktor hovland,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Kurt Kitayama,6.25,T5,83.5,kurt kitayama,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Ryan Fox,6.25,T6,55,ryan fox,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Rory McIlroy,4.17,T1,50.5,rory mcilroy,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
J.J. Spaun,4.17,T5,60.5,jj spaun,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Keith Mitchell,4.17,T5,64,keith mitchell,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
Harris English,4.17,T6,58,harris english,golf,golf-dk-2026-08-13-main,193695509,2026-08-18 15:51:20
