player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Scottie Scheffler,27.73,G,64.65,scottie scheffler,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Hideki Matsuyama,20.96,G,62.5,hideki matsuyama,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Ben Kohles,20.94,G,57.5,ben kohles,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Jackson Koivun,20.73,G,81.5,jackson koivun,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Kurt Kitayama,18.46,G,49.2,kurt kitayama,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Tom Kim,18.26,G,44.95,tom kim,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Maverick McNealy,17.66,G,27.75,maverick mcnealy,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Jake Knapp,17.57,G,40.7,jake knapp,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Emiliano Grillo,16.57,G,58.5,emiliano grillo,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Michael Kim,16.17,G,32.2,michael kim,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Brian Harman,15.74,G,53.25,brian harman,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Casey Jarvis,15.21,G,56.1,casey jarvis,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Christiaan Bezuidenhout,15,G,37.4,christiaan bezuidenhout,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Keith Mitchell,14.42,G,45.95,keith mitchell,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Zac Blair,13.11,G,42.65,zac blair,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Michael Brennan,12.74,G,71,michael brennan,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
Gary Woodland,12.26,G,44.95,gary woodland,golf,golf-dk-2026-07-25-main,192693360,2026-07-27 16:00:42
