player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Frances Tiafoe,40.41,P,0,frances tiafoe,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Taylor Fritz,39.4,P,71.7,taylor fritz,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Clara Tauson,29.88,P,35.2,clara tauson,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Katie Volynets,29.61,P,31.05,katie volynets,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Madison Keys,29.24,P,0,madison keys,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Lorenzo Musetti,28.8,P,79.7,lorenzo musetti,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Ashlyn Krueger,28.4,P,0,ashlyn krueger,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Tallon Griekspoor,25.64,P,42.55,tallon griekspoor,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Coleman Wong,25.44,P,0,coleman wong,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Cameron Norrie,21.57,P,0,cameron norrie,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Emma Navarro,20.76,P,85.2,emma navarro,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Tatjana Maria,19.78,P,0,tatjana maria,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Alejandro Tabilo,19.35,P,60.85,alejandro tabilo,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Leylah Fernandez,19.15,P,75.55,leylah fernandez,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Zachary Svajda,18.84,P,0,zachary svajda,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Maya Joint,18.67,P,75.5,maya joint,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Anastasia Zakharova,17.09,P,71.75,anastasia zakharova,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Viktorija Golubic,16.99,P,47.75,viktorija golubic,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Aleksandar Vukic,15.44,P,0,aleksandar vukic,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Talia Gibson,14.43,P,0,talia gibson,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Aleksandar Kovacevic,14.4,P,0,aleksandar kovacevic,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Darwin Blanch,13.39,P,0,darwin blanch,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Rebecca Sramkova,11.07,P,0,rebecca sramkova,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Magda Linette,9.93,P,11.25,magda linette,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Juncheng Shang,9.72,P,0,juncheng shang,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Elisabetta Cocciaretto,8.41,P,51.25,elisabetta cocciaretto,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Katie Boulter,8.14,P,0,katie boulter,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Janice Tjen,7.81,P,0,janice tjen,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Kei Nishikori,7.4,P,0,kei nishikori,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Matteo Arnaldi,7.37,P,10.7,matteo arnaldi,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Terence Atmane,4.14,P,0,terence atmane,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Linda Fruhvirtova,4.1,P,16.45,linda fruhvirtova,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Zizou Bergs,3.97,P,14.5,zizou bergs,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Whitney Osuigwe,3.1,P,11,whitney osuigwe,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Liudmila Samsonova,2.69,P,0,liudmila samsonova,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
Sofia Kenin,1.82,P,9.2,sofia kenin,tennis,tennis-dk-2026-07-27-main,192812887,2026-07-27 16:00:45
