player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Scottie Scheffler,55.67,G,46.45,scottie scheffler,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Viktor Hovland,50,G,53.05,viktor hovland,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Chris Gotterup,38.65,G,39.95,chris gotterup,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Collin Morikawa,35.82,G,79.25,collin morikawa,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Keith Mitchell,32.62,G,37.35,keith mitchell,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Sam Burns,31.91,G,50.75,sam burns,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Patrick Cantlay,31.56,G,30.6,patrick cantlay,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Justin Rose,28.01,G,32.85,justin rose,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Brian Harman,25.53,G,44,brian harman,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Wyndham Clark,25.18,G,57.2,wyndham clark,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Si Woo Kim,24.11,G,22.85,si woo kim,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Matt Fitzpatrick,21.99,G,67.9,matt fitzpatrick,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Ben Griffin,20.57,G,47.15,ben griffin,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Alex Fitzpatrick,20.57,G,69.5,alex fitzpatrick,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Shane Lowry,16.31,G,32.85,shane lowry,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Jackson Suber,15.6,G,41.35,jackson suber,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Akshay Bhatia,15.25,G,48.7,akshay bhatia,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
Eric Cole,10.64,G,19.05,eric cole,golf,golf-dk-2026-06-28-main,191783295,2026-07-05 16:47:46
