player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Cameron Young,30.53,G,32.2,cameron young,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Ben Kohles,24.85,G,33.65,ben kohles,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Jake Knapp,24.77,G,37.85,jake knapp,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Hideki Matsuyama,23.17,G,40.7,hideki matsuyama,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Jackson Suber,22.96,G,38.95,jackson suber,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Ryo Hisatsune,21.45,G,44.95,ryo hisatsune,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Sungjae Im,18.92,G,41.65,sungjae im,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Michael Thorbjornsen,17.87,G,34.1,michael thorbjornsen,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Russell Henley,16.86,G,41.65,russell henley,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Jacob Bridgeman,16.48,G,33.45,jacob bridgeman,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Ben Griffin,15.9,G,38.35,ben griffin,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Corey Conners,15.31,G,47.6,corey conners,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
J.J. Spaun,15.26,G,40.7,jj spaun,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Patrick Cantlay,14.55,G,52.95,patrick cantlay,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Rasmus Neergaard-Petersen,14.13,G,25.65,rasmus neergaardpetersen,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Jordan L. Smith,13.41,G,44.95,jordan l smith,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Nicolai Højgaard,13.25,G,41.95,nicolai hojgaard,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Lee Hodges,12.91,G,33.15,lee hodges,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Michael Brennan,12.28,G,56.4,michael brennan,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Mac Meissner,11.94,G,25.9,mac meissner,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Sudarshan Yellamaraju,11.61,G,33.15,sudarshan yellamaraju,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Denny McCarthy,11.56,G,33.15,denny mccarthy,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Max Greyserman,10.6,G,40.8,max greyserman,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Kevin Roy,10.39,G,39.35,kevin roy,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Billy Horschel,9.55,G,35.35,billy horschel,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Matthew McCarty,9.5,G,36.25,matthew mccarty,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Beau Hossler,9.21,G,33.15,beau hossler,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Matt Wallace,9.21,G,42.6,matt wallace,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Taylor Moore,9.17,G,0,taylor moore,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Jordan Spieth,9.04,G,39.2,jordan spieth,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
John Parry,8.7,G,20.45,john parry,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Taylor Pendrith,7.78,G,26.85,taylor pendrith,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Matti Schmid,7.57,G,35.25,matti schmid,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Harris English,7.36,G,38.25,harris english,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Zachary Bauchou,7.06,G,29.3,zachary bauchou,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Tom Hoge,6.98,G,26.85,tom hoge,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Andrew Putnam,6.98,G,37.4,andrew putnam,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Marco Penge,6.52,G,28.1,marco penge,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Steven Fisk,6.35,G,25.4,steven fisk,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Rasmus Højgaard,6.1,G,25.35,rasmus hojgaard,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Patrick Rodgers,5.05,G,9.4,patrick rodgers,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Zecheng Dou,4.42,G,31.95,zecheng dou,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Rico Hoey,4.37,G,46.9,rico hoey,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Austin Eckroat,4.12,G,44.5,austin eckroat,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
A.J. Ewart,3.87,G,40.3,aj ewart,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
Hayden Springer,3.45,G,38.95,hayden springer,golf,golf-dk-2026-07-30-main,192879335,2026-07-30 16:59:11
