player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Billy Horschel,37.33,G,32.95,billy horschel,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Davis Thompson,37.33,G,55.95,davis thompson,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Eric Cole,35.2,G,27.5,eric cole,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Denny McCarthy,33.93,G,28.9,denny mccarthy,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Benjamin James,32.4,G,22.3,benjamin james,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Sahith Theegala,31.55,G,35.05,sahith theegala,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Michael Brennan,31.21,G,62.7,michael brennan,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Alex Smalley,29.42,G,54.2,alex smalley,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Matti Schmid,29.17,G,12.65,matti schmid,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Jordan L. Smith,29.08,G,35.85,jordan l smith,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Max Greyserman,28.83,G,2.75,max greyserman,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Alex Noren,26.7,G,50.2,alex noren,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Beau Hossler,24.66,G,44.95,beau hossler,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Doug Ghim,24.06,G,24.45,doug ghim,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Tom Hoge,23.72,G,23.35,tom hoge,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
David Skinns,17.86,G,32.2,david skinns,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Rico Hoey,16.16,G,25.6,rico hoey,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
Chad Ramey,10.12,G,28.75,chad ramey,golf,golf-dk-2026-08-08-main,193391562,2026-08-09 00:02:50
