player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Breanna Stewart,48.01,F,47.25,breanna stewart,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Alyssa Thomas,47.73,F,4.75,alyssa thomas,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Pauline Astier,43.58,F,7,pauline astier,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Jonquel Jones,37.24,F,38.75,jonquel jones,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Kamilla Cardoso,28.94,F,7.5,kamilla cardoso,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Jessica Shepard,24.79,F,56,jessica shepard,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Courtney Vandersloot,22.94,G,1.25,courtney vandersloot,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Sabrina Ionescu,21.93,G,27.5,sabrina ionescu,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Paige Bueckers,20.86,G,36.75,paige bueckers,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Kahleah Copper,20.64,G,5.5,kahleah copper,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Awak Kuier,18.62,F,44,awak kuier,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Valeriane Ayayi,18.56,G,4,valeriane ayayi,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Rebekah Gardner,17.22,G,11.25,rebekah gardner,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
DeWanna Bonner,14.53,G,3.25,dewanna bonner,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Azura Stevens,13.68,F,8.25,azura stevens,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Azzi Fudd,13.52,G,20.5,azzi fudd,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Elizabeth Williams,12.56,F,0,elizabeth williams,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Marine Johannes,12.23,G,12.5,marine johannes,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Sydney Taylor,9.93,G,6.5,sydney taylor,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Alanna Smith,7.74,F,15.75,alanna smith,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Arike Ogunbowale,7.01,G,12.25,arike ogunbowale,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Natasha Cloud,6.62,G,6.25,natasha cloud,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Lexi Held,6,G,1,lexi held,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Noemie Brochant,6,F,0,noemie brochant,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Maddy Siegrist,3.31,F,0,maddy siegrist,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Han Xu,2.97,F,5.75,han xu,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Monique Akoa Makani,1.4,UTIL,0,monique akoa makani,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Betnijah Laney-Hamilton,1.4,G,1.5,betnijah laneyhamilton,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Skylar Diggins,1.18,G,0,skylar diggins,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Aziaha James,1.01,G,5,aziaha james,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Kyara Linskens,0.79,F,0,kyara linskens,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Marta Suarez,0.79,F,0,marta suarez,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Gabriela Jaquez,0.67,G,0,gabriela jaquez,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Raquel Carrera,0.45,F,1.5,raquel carrera,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Aicha Coulibaly,0.45,UTIL,0,aicha coulibaly,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Li Yueru,0.39,F,0,li yueru,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Alysha Clark,0.34,F,0,alysha clark,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Odyssey Sims,0.28,UTIL,9.25,odyssey sims,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Rebecca Allen,0.22,G,1.5,rebecca allen,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
Haley Jones,0.17,UTIL,0,haley jones,wnba,wnba-dk-2026-07-08-main,192049391,2026-07-07 21:14:05
