player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Dominique Malonga,46.85,F,43.5,dominique malonga,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Elizabeth Williams,44.58,F,29.25,elizabeth williams,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Olivia Miles,39.87,G,37,olivia miles,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Azura Stevens,34.48,F,36,azura stevens,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Natasha Howard,31.71,F,40,natasha howard,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Aliyah Boston,21.7,F,28.75,aliyah boston,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Sydney Taylor,20.61,G,24.75,sydney taylor,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Kayla McBride,16.9,G,29.25,kayla mcbride,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Awa Fam,16.65,F,33.25,awa fam,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Courtney Williams,15.98,G,28.5,courtney williams,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Janelle Salaun,15.73,F,20.5,janelle salaun,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Flau'Jae Johnson,14.05,G,45.5,flaujae johnson,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Natasha Cloud,13.37,G,33.5,natasha cloud,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Nia Coffey,13.2,F,23.75,nia coffey,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Rae Burrell,12.62,G,35.5,rae burrell,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Dearica Hamby,12.36,F,22,dearica hamby,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Natisha Hiedeman,10.09,G,12.75,natisha hiedeman,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Kelsey Mitchell,9.84,G,29.75,kelsey mitchell,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Courtney Vandersloot,9.67,G,24.25,courtney vandersloot,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Nneka Ogwumike,7.74,F,50,nneka ogwumike,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Monique Billings,7.23,F,13.25,monique billings,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Erica Wheeler,7.15,G,20.5,erica wheeler,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Ariel Atkins,6.48,G,21.5,ariel atkins,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Jordan Horston,5.8,F,7.5,jordan horston,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Kiah Stokes,5.72,F,18.25,kiah stokes,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Kayla Thornton,5.3,F,23,kayla thornton,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Veronica Burton,5.21,UTIL,20.75,veronica burton,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Jade Melbourne,4.79,G,23.25,jade melbourne,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Laeticia Amihere,3.95,F,3,laeticia amihere,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Cecilia Zandalasini,3.78,F,15.5,cecilia zandalasini,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Gabby Williams,3.7,F,27.75,gabby williams,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Makayla Timpson,3.36,F,11.75,makayla timpson,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Tiffany Hayes,2.94,UTIL,17,tiffany hayes,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Caitlin Clark,2.78,G,28.25,caitlin clark,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Stefanie Dolson,2.61,F,12,stefanie dolson,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Kaila Charles,2.1,UTIL,6.75,kaila charles,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Kaitlyn Chen,2.02,UTIL,20,kaitlyn chen,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Chloe Bibby,1.93,F,22.25,chloe bibby,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Sophie Cunningham,1.68,UTIL,20.5,sophie cunningham,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Rickea Jackson,1.68,F,0,rickea jackson,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Tyasha Harris,1.51,UTIL,8.5,tyasha harris,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Kamilla Cardoso,1.18,F,0,kamilla cardoso,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Gabriela Jaquez,1.01,G,16,gabriela jaquez,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Cameron Brink,1.01,F,12.75,cameron brink,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Emma Cannon,0.93,F,0,emma cannon,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Eliska Hamzova,0.67,UTIL,0.5,eliska hamzova,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Raven Johnson,0.59,UTIL,0,raven johnson,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Aicha Coulibaly,0.59,G,0,aicha coulibaly,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Maya Caldwell,0.59,G,7.5,maya caldwell,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Jacy Sheldon,0.5,UTIL,4.25,jacy sheldon,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Katie Lou Samuelson,0.42,F,19.25,katie lou samuelson,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Lexie Hull,0.42,UTIL,4.75,lexie hull,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Dorka Juhasz,0.42,F,0,dorka juhasz,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Myisha Hines-Allen,0.34,F,0,myisha hinesallen,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Zia Cooke,0.34,UTIL,8.75,zia cooke,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Jihyun Park,0.34,F,5,jihyun park,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Anastasiia Olairi Kosu,0.25,F,17.25,anastasiia olairi kosu,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Rachel Banham,0.17,UTIL,10.5,rachel banham,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Ashten Prechtel,0.17,F,0,ashten prechtel,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Kiana Williams,0.17,UTIL,3,kiana williams,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Liatu King,0.08,F,0,liatu king,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
Antonia Delaere,0.08,G,9,antonia delaere,wnba,wnba-dk-2026-07-15-main,192302035,2026-07-18 20:59:09
