player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
A'ja Wilson,90.91,F,56,aja wilson,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Sonia Citron,90.91,G,37.25,sonia citron,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Aneesah Morrow,54.55,F,37.5,aneesah morrow,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Temi Fagbenle,36.36,F,20,temi fagbenle,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Breanna Stewart,27.27,F,59,breanna stewart,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Sabrina Ionescu,27.27,G,43.75,sabrina ionescu,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Jackie Young,27.27,G,32.5,jackie young,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Natisha Hiedeman,27.27,G,49.5,natisha hiedeman,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Napheesa Collier,18.18,F,32,napheesa collier,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Shakira Austin,18.18,F,31,shakira austin,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Awa Fam,18.18,F,22.75,awa fam,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Ariel Atkins,18.18,G,30.75,ariel atkins,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Cameron Brink,18.18,F,22.5,cameron brink,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Jordan Horston,18.18,F,17,jordan horston,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Nneka Ogwumike,9.09,F,44.5,nneka ogwumike,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Kayla McBride,9.09,G,33.25,kayla mcbride,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Chelsea Gray,9.09,G,28.25,chelsea gray,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Kiki Iriafen,9.09,F,39,kiki iriafen,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Rae Burrell,9.09,G,39.75,rae burrell,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Erica Wheeler,9.09,G,33.25,erica wheeler,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Lauren Betts,9.09,F,21,lauren betts,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Dorka Juhasz,9.09,UTIL,6.75,dorka juhasz,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Rebecca Allen,9.09,UTIL,13.5,rebecca allen,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Brianna Turner,9.09,F,20,brianna turner,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Nyadiew Puoch,9.09,F,8.25,nyadiew puoch,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
Tonie Morgan,9.09,UTIL,0,tonie morgan,wnba,wnba-dk-2026-07-28-main,192889276,2026-07-30 16:59:13
