player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Max Holloway,50.24,F,96.31,max holloway,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Terrance McKinney,38.08,F,29.76,terrance mckinney,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Benoit Saint Denis,37.12,F,0.52,benoit saint denis,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
King Green,35.95,F,120.09,king green,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Paddy Pimblett,34.4,F,117.71,paddy pimblett,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Damian Pinas,33.36,F,110.69,damian pinas,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Gable Steveson,32.76,F,116.7,gable steveson,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Ryan Gandra,32.66,F,104.15,ryan gandra,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Nikita Krylov,25.64,F,40.5,nikita krylov,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Zach Reese,23.45,F,2,zach reese,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Conor McGregor,22.79,F,1,conor mcgregor,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Cory Sandhagen,22.46,F,45.79,cory sandhagen,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Alessandro Costa,19.75,F,81.03,alessandro costa,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Lone'er Kavanagh,19.42,F,42.67,loneer kavanagh,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Kai Kamaka III,19.2,F,9.2,kai kamaka,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Mario Bautista,17.58,F,137.43,mario bautista,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Brandon Royval,16.32,F,114.79,brandon royval,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Wang Cong,15.63,F,90.46,wang cong,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Tracy Cortez,14.25,F,35.13,tracy cortez,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Farid Basharat,13.88,F,98.46,farid basharat,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Cesar Almeida,13.47,F,21.19,cesar almeida,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Adrian Yanez,12.96,F,106.4,adrian yanez,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Cody Durden,12.79,F,11.96,cody durden,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Robert Whittaker,12.68,F,66.8,robert whittaker,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Luke Riley,8.81,F,117.26,luke riley,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Cody Garbrandt,6.35,F,5.2,cody garbrandt,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
John Garza,5.5,F,40.19,john garza,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
Elisha Ellison,1.75,F,5.4,elisha ellison,mma,mma-dk-2026-07-11-main,192029300,2026-07-12 21:59:49
