player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Jackson Suber,45.05,G,41.5,jackson suber,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Rickie Fowler,44.63,G,45.7,rickie fowler,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Doug Ghim,43.79,G,45.75,doug ghim,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Chris Gotterup,40.63,G,88.25,chris gotterup,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Ben Kohles,37.26,G,62.65,ben kohles,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Ryo Hisatsune,33.68,G,50.95,ryo hisatsune,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Max Homa,30.53,G,71.7,max homa,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Lucas Glover,29.47,G,43.45,lucas glover,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Zach Johnson,29.05,G,48.6,zach johnson,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Lee Hodges,28.21,G,45.35,lee hodges,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Zac Blair,25.68,G,37.65,zac blair,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Blades Brown,25.68,G,49.95,blades brown,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Andrew Putnam,20.42,G,21.4,andrew putnam,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Chandler Phillips,17.68,G,42.4,chandler phillips,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
William Mouw,16,G,35.15,william mouw,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Preston Stout,12.84,G,43.4,preston stout,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Troy Merritt,10.53,G,40.4,troy merritt,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
Aaron Wise,8.84,G,28.75,aaron wise,golf,golf-dk-2026-07-05-main,192004311,2026-07-05 16:47:58
