player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Cameron Young,39.85,G,17.5,cameron young,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Hideki Matsuyama,29.56,G,27.5,hideki matsuyama,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Jackson Koivun,24.37,G,13,jackson koivun,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Blades Brown,24.12,G,8,blades brown,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Tom Kim,23.58,G,33.5,tom kim,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Ryan Gerard,22.57,G,14.5,ryan gerard,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Ben Kohles,20.49,G,25.5,ben kohles,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Aaron Rai,19.6,G,16.5,aaron rai,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Ben Griffin,19.53,G,14,ben griffin,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Davis Thompson,17.94,G,44.5,davis thompson,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Alex Fitzpatrick,16.89,G,30.5,alex fitzpatrick,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Sungjae Im,16.75,G,24,sungjae im,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Mac Meissner,16.2,G,18,mac meissner,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Justin Thomas,15.68,G,27,justin thomas,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Ryo Hisatsune,14.35,G,5.5,ryo hisatsune,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Brian Harman,12.15,G,18.5,brian harman,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Bud Cauley,11.34,G,29,bud cauley,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Doug Ghim,11.2,G,53,doug ghim,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
J.T. Poston,10.47,G,12,jt poston,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Jordan L. Smith,9.89,G,36,jordan l smith,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Michael Kim,9.41,G,13,michael kim,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Keith Mitchell,9.27,G,39,keith mitchell,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Harris English,9.17,G,10.5,harris english,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Christiaan Bezuidenhout,9.01,G,19.5,christiaan bezuidenhout,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Emiliano Grillo,8.87,G,21.5,emiliano grillo,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Maverick McNealy,8.76,G,24,maverick mcnealy,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Alex Smalley,8.72,G,16,alex smalley,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Keegan Bradley,8.31,G,18,keegan bradley,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Matt Wallace,8.23,G,10,matt wallace,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Chris Kirk,8.09,G,15,chris kirk,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Zac Blair,6.62,G,19.5,zac blair,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Benjamin James,6.41,G,42,benjamin james,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Michael Brennan,6.4,G,27.5,michael brennan,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Alex Noren,6.3,G,20.5,alex noren,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
Brooks Koepka,6.02,G,21.5,brooks koepka,golf,golf-dk-2026-08-06-main,193182838,2026-08-06 16:00:23
