player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Sam Burns,39.65,G,96,sam burns,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Hideki Matsuyama,39.43,G,82.5,hideki matsuyama,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Justin Thomas,38.34,G,52,justin thomas,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Tom Kim,33.77,G,83,tom kim,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Aaron Rai,32.46,G,47.5,aaron rai,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Viktor Hovland,26.36,G,85.5,viktor hovland,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Cameron Young,23.53,G,69,cameron young,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Scottie Scheffler,21.57,G,125.5,scottie scheffler,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Ryan Gerard,21.35,G,66,ryan gerard,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Si Woo Kim,19.83,G,95,si woo kim,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Russell Henley,17.65,G,70.5,russell henley,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Tommy Fleetwood,16.78,G,80,tommy fleetwood,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Sungjae Im,16.56,G,88.5,sungjae im,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Collin Morikawa,16.56,G,51.5,collin morikawa,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Michael Thorbjornsen,14.38,G,68,michael thorbjornsen,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Patrick Cantlay,13.51,G,81,patrick cantlay,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Jackson Koivun,12.85,G,66,jackson koivun,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Alex Fitzpatrick,12.64,G,50,alex fitzpatrick,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Rickie Fowler,11.98,G,67.5,rickie fowler,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Jordan L. Smith,11.33,G,49.5,jordan l smith,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Jacob Bridgeman,10.68,G,62,jacob bridgeman,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Maverick McNealy,10.46,G,63,maverick mcnealy,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Matt Fitzpatrick,9.37,G,73.5,matt fitzpatrick,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Ludvig Åberg,9.15,G,84.5,ludvig aberg,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Corey Conners,8.28,G,50.5,corey conners,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Xander Schauffele,7.41,G,86.5,xander schauffele,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Michael Brennan,7.41,G,59,michael brennan,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Bud Cauley,6.32,G,71.5,bud cauley,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
J.J. Spaun,6.1,G,60.5,jj spaun,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Sahith Theegala,5.88,G,47.5,sahith theegala,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Shane Lowry,5.45,G,57,shane lowry,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Chris Gotterup,4.58,G,62.5,chris gotterup,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Kurt Kitayama,3.92,G,83.5,kurt kitayama,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Min Woo Lee,3.92,G,53.5,min woo lee,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Robert MacIntyre,3.92,G,1.5,robert macintyre,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Ricky Castillo,3.7,G,49.5,ricky castillo,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Keith Mitchell,3.49,G,64,keith mitchell,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Ryo Hisatsune,3.49,G,60,ryo hisatsune,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Alex Smalley,3.49,G,67,alex smalley,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Adam Scott,3.05,G,73,adam scott,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Rory McIlroy,3.05,G,50.5,rory mcilroy,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
Ryan Fox,3.05,G,55,ryan fox,golf,golf-dk-2026-08-13-main,193547312,2026-08-18 15:51:19
