player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Tyasha Harris,60,UTIL,12.75,tyasha harris,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Aliyah Boston,59.57,UTIL,38.5,aliyah boston,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Jackie Young,55.74,UTIL,23.5,jackie young,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Jewell Loyd,41.7,UTIL,19.25,jewell loyd,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Chelsea Gray,40.85,UTIL,27,chelsea gray,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Kelsey Mitchell,37.87,UTIL,37,kelsey mitchell,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Cheyenne Parker-Tyus,36.6,UTIL,8.5,cheyenne parkertyus,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
NaLyssa Smith,32.34,UTIL,23,nalyssa smith,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Monique Billings,21.7,UTIL,21.5,monique billings,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Sophie Cunningham,20.85,UTIL,12.75,sophie cunningham,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Chennedy Carter,18.3,UTIL,6,chennedy carter,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Lexie Hull,17.45,UTIL,20,lexie hull,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Raven Johnson,11.49,UTIL,16.5,raven johnson,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Kierstan Bell,11.06,UTIL,-0.5,kierstan bell,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Makayla Timpson,10.64,UTIL,8.5,makayla timpson,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Myisha Hines-Allen,9.79,UTIL,10.75,myisha hinesallen,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Stephanie Talbot,5.96,UTIL,14,stephanie talbot,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Bree Hall,3.4,UTIL,0,bree hall,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Damiris Dantas,2.13,UTIL,0,damiris dantas,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Grace VanSlooten,1.7,UTIL,0,grace vanslooten,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
Brianna Turner,0.85,UTIL,13.25,brianna turner,wnba,wnba-dk-2026-07-05-main,192019809,2026-07-05 22:08:34
