player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Matt Fitzpatrick,36.1,G,22,matt fitzpatrick,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Rory McIlroy,28.53,G,66,rory mcilroy,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Robert MacIntyre,25.06,G,63,robert macintyre,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Scottie Scheffler,23.92,G,81.5,scottie scheffler,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Tommy Fleetwood,23.84,G,88,tommy fleetwood,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Chris Gotterup,21.7,G,67,chris gotterup,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Wyndham Clark,21.52,G,33.5,wyndham clark,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Viktor Hovland,19.86,G,23.5,viktor hovland,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Collin Morikawa,19.77,G,72.5,collin morikawa,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Tom Kim,18.25,G,22.5,tom kim,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Si Woo Kim,16.24,G,76.5,si woo kim,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Tyrrell Hatton,15.41,G,46.5,tyrrell hatton,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Patrick Reed,15.3,G,61,patrick reed,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Russell Henley,15.23,G,74.5,russell henley,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Justin Rose,14.63,G,24.5,justin rose,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Jon Rahm,14.38,G,62.5,jon rahm,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Sam Burns,14.04,G,92,sam burns,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Xander Schauffele,12.42,G,64,xander schauffele,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Alex Fitzpatrick,10.89,G,44,alex fitzpatrick,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Min Woo Lee,10.83,G,52.5,min woo lee,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Cameron Young,10.42,G,96.5,cameron young,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Ludvig Aberg,10.3,G,71.5,ludvig aberg,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Joaquin Niemann,10.17,G,19,joaquin niemann,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Justin Thomas,9.07,G,58,justin thomas,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Shane Lowry,8.87,G,66,shane lowry,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Aaron Rai,8.29,G,19,aaron rai,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Patrick Cantlay,8.12,G,59,patrick cantlay,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Hideki Matsuyama,7.91,G,69,hideki matsuyama,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Nicolai Hojgaard,6.51,G,29,nicolai hojgaard,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Brian Harman,6.27,G,17,brian harman,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
J.J. Spaun,6.23,G,60,jj spaun,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Jordan Spieth,5.69,G,18,jordan spieth,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Ben Griffin,5.35,G,49,ben griffin,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Kurt Kitayama,5.09,G,59,kurt kitayama,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Harris English,4.97,G,28.5,harris english,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Maverick McNealy,4.9,G,23,maverick mcnealy,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Akshay Bhatia,4.82,G,18.5,akshay bhatia,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
Bryson DeChambeau,4.44,G,71.5,bryson dechambeau,golf,golf-dk-2026-07-16-main,192167321,2026-07-20 11:33:16
