player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Napheesa Collier,63.11,F,27.75,napheesa collier,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Paige Bueckers,49.99,G,43.75,paige bueckers,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Alanna Smith,45.67,F,38.75,alanna smith,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Marina Mabrey,34.29,G,34,marina mabrey,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Nyara Sabally,33.78,F,14.75,nyara sabally,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Olivia Miles,33.64,G,25,olivia miles,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Kiki Rice,27.98,G,27.75,kiki rice,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Isabelle Harrison,21.11,F,28,isabelle harrison,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Laeticia Amihere,20.55,F,3.5,laeticia amihere,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Kamilla Cardoso,16.76,F,8,kamilla cardoso,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Natasha Howard,14.77,F,23,natasha howard,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Awak Kuier,14.66,F,25.5,awak kuier,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Li Yueru,12.03,F,0,li yueru,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Bridget Carleton,10.82,F,5.5,bridget carleton,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Aneesah Morrow,10.23,F,19.5,aneesah morrow,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Arike Ogunbowale,10.09,G,30.5,arike ogunbowale,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Odyssey Sims,9.95,G,19.75,odyssey sims,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Gabby Williams,8.75,F,9.25,gabby williams,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Jordan Harrison,8.02,UTIL,8.25,jordan harrison,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Veronica Burton,6.34,G,9.5,veronica burton,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
Emily Engstler,5.86,F,13.5,emily engstler,wnba,wnba-dk-2026-08-13-main,193625362,2026-08-12 21:51:20
