player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Alex Fitzpatrick,26.02,G,24.5,alex fitzpatrick,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Tommy Fleetwood,25.29,G,77.5,tommy fleetwood,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Matt Fitzpatrick,24.25,G,106.5,matt fitzpatrick,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Tyrrell Hatton,21.18,G,85,tyrrell hatton,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Nicolai Hojgaard,19.95,G,69,nicolai hojgaard,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Wyndham Clark,18.98,G,85,wyndham clark,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Shane Lowry,17.5,G,29,shane lowry,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Chris Gotterup,16.81,G,79,chris gotterup,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Tom Kim,16.64,G,123.5,tom kim,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Rory McIlroy,16.51,G,92,rory mcilroy,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Ludvig Aberg,16.5,G,29.5,ludvig aberg,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Kristoffer Reitan,14.32,G,24.5,kristoffer reitan,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Robert MacIntyre,14.23,G,110.5,robert macintyre,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Xander Schauffele,14.1,G,22.5,xander schauffele,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Aaron Rai,12.34,G,23,aaron rai,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Justin Thomas,11.94,G,60,justin thomas,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Kurt Kitayama,11.14,G,69.5,kurt kitayama,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Patrick Reed,11.1,G,80,patrick reed,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Viktor Hovland,10.95,G,79.5,viktor hovland,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Oliver Lindell,10.05,G,63,oliver lindell,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Scottie Scheffler,8.86,G,30,scottie scheffler,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Sahith Theegala,8.64,G,54,sahith theegala,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Min Woo Lee,8.57,G,116,min woo lee,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Corey Conners,8.57,G,58,corey conners,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Adam Scott,8.26,G,55.5,adam scott,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Si Woo Kim,8.02,G,90,si woo kim,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Marco Penge,7.48,G,30,marco penge,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Eugenio Lopez-Chacarra,7.02,G,58.5,eugenio lopezchacarra,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
Jake Knapp,6.85,G,24,jake knapp,golf,golf-dk-2026-07-09-main,192041766,2026-07-12 21:59:51
