player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Quentin Halys,44.81,P,42.55,quentin halys,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Daniil Medvedev,39.55,P,20,daniil medvedev,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Luciano Darderi,35.2,P,54.45,luciano darderi,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Mariano Navone,32.47,P,18.4,mariano navone,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Arthur Fery,30.58,P,75.85,arthur fery,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Lorenzo Sonego,23.84,P,77.35,lorenzo sonego,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Tomas Machac,23.84,P,13.75,tomas machac,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Raphael Collignon,23.49,P,39.7,raphael collignon,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Sebastian Baez,21.88,P,66.75,sebastian baez,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Aleksandar Kovacevic,20.27,P,73.95,aleksandar kovacevic,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Miomir Kecmanovic,17.81,P,15.65,miomir kecmanovic,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Anna Bondar,17.67,P,14.7,anna bondar,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Ignacio Buse,16.48,P,72.9,ignacio buse,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Darja Vidmanova,16.06,P,72.45,darja vidmanova,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Adam Walton,16.06,P,27.25,adam walton,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Juan Manuel Cerundolo,15.43,P,66.65,juan manuel cerundolo,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Luca Van Assche,15.22,P,11.85,luca van assche,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Adolfo Daniel Vallejo,14.59,P,-1.6,adolfo daniel vallejo,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Yuliia Starodubtseva,14.38,P,73,yuliia starodubtseva,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Janice Tjen,13.67,P,15.25,janice tjen,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Fabian Marozsan,13.11,P,71.45,fabian marozsan,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Maya Joint,12.2,P,12.4,maya joint,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Nikola Bartunkova,12.06,P,0,nikola bartunkova,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Botic Van de Zandschulp,11.92,P,89.15,botic van de zandschulp,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Rinky Hijikata,11.64,P,51.85,rinky hijikata,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Shuai Zhang,11.57,P,7.75,shuai zhang,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Anastasia Potapova,9.89,P,0,anastasia potapova,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Maria Timofeeva,8.84,P,76.35,maria timofeeva,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Mattia Bellucci,7.57,P,33.7,mattia bellucci,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
James Duckworth,7.57,P,66.35,james duckworth,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Cristina Bucsa,7.43,P,71.25,cristina bucsa,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Adrian Mannarino,7.01,P,13.05,adrian mannarino,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Benjamin Bonzi,5.19,P,54,benjamin bonzi,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Kimberly Birrell,4.56,P,13.95,kimberly birrell,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Panna Udvardy,4.14,P,76.05,panna udvardy,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Dhakshineswar Suresh,4.14,P,20.5,dhakshineswar suresh,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Martin Damm Jr,3.16,P,70.2,martin damm,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Mees Rottgering,2.31,P,74.95,mees rottgering,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Cruz Hewitt,0.98,P,11.9,cruz hewitt,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
Hugo Grenier,0.56,P,29.5,hugo grenier,tennis,tennis-dk-2026-08-25-main,194368719,2026-08-25 22:26:09
