player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Scottie Scheffler,47.53,G,49,scottie scheffler,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Sam Burns,37.78,G,44.75,sam burns,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Chris Gotterup,32.91,G,40.7,chris gotterup,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Collin Morikawa,32.77,G,24.45,collin morikawa,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Cameron Young,32.21,G,39.55,cameron young,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Viktor Hovland,32.11,G,49.2,viktor hovland,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Adam Scott,28.22,G,49.2,adam scott,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Ryan Gerard,26.43,G,49,ryan gerard,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Tom Kim,26.43,G,36.45,tom kim,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Jacob Bridgeman,26.08,G,44.95,jacob bridgeman,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Gary Woodland,26.08,G,26.8,gary woodland,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Ludvig Åberg,23.9,G,56.35,ludvig aberg,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Russell Henley,23.13,G,44.95,russell henley,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Justin Rose,23.06,G,35.05,justin rose,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Matt Fitzpatrick,21.21,G,33.15,matt fitzpatrick,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Akshay Bhatia,21.1,G,25.6,akshay bhatia,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Ryan Fox,17.7,G,29.85,ryan fox,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
Alex Smalley,16.96,G,21.35,alex smalley,golf,golf-dk-2026-08-29-main,194612456,2026-08-31 08:12:21
