player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Sungjae Im,32.67,G,22.75,sungjae im,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Scottie Scheffler,30.08,G,57.95,scottie scheffler,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Sam Burns,30.01,G,30.15,sam burns,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Brian Harman,28.92,G,12.5,brian harman,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Jake Knapp,24.66,G,31.45,jake knapp,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Alex Noren,23.03,G,48.1,alex noren,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
J.T. Poston,22.81,G,25.55,jt poston,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Si Woo Kim,21.78,G,50.5,si woo kim,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Kurt Kitayama,18.87,G,36.85,kurt kitayama,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Hideki Matsuyama,18.76,G,34.75,hideki matsuyama,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Tom Kim,18.63,G,30.6,tom kim,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Viktor Hovland,14.21,G,35.35,viktor hovland,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Chris Gotterup,13.57,G,22.2,chris gotterup,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Tommy Fleetwood,12.83,G,31.2,tommy fleetwood,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Nicolas Echavarria,12.81,G,36.05,nicolas echavarria,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Russell Henley,12.36,G,33.05,russell henley,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Nick Taylor,12.25,G,14.8,nick taylor,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Adam Scott,11.42,G,35.8,adam scott,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Jackson Koivun,10.05,G,37.35,jackson koivun,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Patrick Cantlay,9.51,G,34.85,patrick cantlay,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Matt Fitzpatrick,9.5,G,46.25,matt fitzpatrick,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Rickie Fowler,9.44,G,27.6,rickie fowler,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Harry Hall,8.83,G,38.05,harry hall,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Ryan Gerard,8.12,G,38.05,ryan gerard,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Jacob Bridgeman,8.03,G,27.6,jacob bridgeman,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
J.J. Spaun,7.83,G,23.3,jj spaun,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Keith Mitchell,7.72,G,23.3,keith mitchell,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Jordan Spieth,7.6,G,33.85,jordan spieth,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Max Homa,7.59,G,40.4,max homa,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
Michael Brennan,7.23,G,28.95,michael brennan,golf,golf-dk-2026-08-16-main,193812573,2026-08-18 15:51:25
