player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Alexander Zverev,59.25,P,29.25,alexander zverev,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Hubert Hurkacz,22.48,P,73.35,hubert hurkacz,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Taylor Fritz,20.49,P,18.6,taylor fritz,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Arthur Rinderknech,20.09,P,64.4,arthur rinderknech,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Elena Rybakina,19.89,P,54.5,elena rybakina,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Fabian Marozsan,18.88,P,39.35,fabian marozsan,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Naomi Osaka,16.76,P,78,naomi osaka,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Linda Noskova,16.39,P,6.8,linda noskova,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Emma Navarro,15.88,P,8.5,emma navarro,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Jessica Pegula,15.68,P,60.65,jessica pegula,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Casper Ruud,15.65,P,76.8,casper ruud,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Jakub Mensik,15.01,P,63.1,jakub mensik,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Sorana Cirstea,14.8,P,25.65,sorana cirstea,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Mirra Andreeva,14.8,P,93,mirra andreeva,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Alejandro Tabilo,14.8,P,21.1,alejandro tabilo,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Karen Khachanov,14.03,P,24.75,karen khachanov,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Cameron Norrie,14,P,72.2,cameron norrie,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Maria Sakkari,13.73,P,73,maria sakkari,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Raphael Collignon,13.22,P,18.3,raphael collignon,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
Taylor Townsend,12.85,P,66.85,taylor townsend,tennis,tennis-dk-2026-08-05-main,193264701,2026-08-05 20:03:46
