player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Justin Thomas,44.54,G,52,justin thomas,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Sam Burns,40.17,G,96,sam burns,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Hideki Matsuyama,39.3,G,82.5,hideki matsuyama,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Aaron Rai,35.81,G,47.5,aaron rai,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Tom Kim,34.06,G,83,tom kim,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Viktor Hovland,28.38,G,85.5,viktor hovland,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Cameron Young,26.64,G,69,cameron young,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Ryan Gerard,21.83,G,66,ryan gerard,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Si Woo Kim,19.65,G,95,si woo kim,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Michael Thorbjornsen,19.21,G,68,michael thorbjornsen,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Scottie Scheffler,19.21,G,125.5,scottie scheffler,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Collin Morikawa,17.03,G,51.5,collin morikawa,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Russell Henley,16.59,G,70.5,russell henley,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Sungjae Im,15.72,G,88.5,sungjae im,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Tommy Fleetwood,14.41,G,80,tommy fleetwood,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Jackson Koivun,13.54,G,66,jackson koivun,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Patrick Cantlay,13.54,G,81,patrick cantlay,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Rickie Fowler,13.1,G,67.5,rickie fowler,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Jordan L. Smith,12.23,G,49.5,jordan l smith,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Maverick McNealy,11.35,G,63,maverick mcnealy,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Jacob Bridgeman,10.04,G,62,jacob bridgeman,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Matt Fitzpatrick,9.61,G,73.5,matt fitzpatrick,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Ludvig Åberg,9.61,G,84.5,ludvig aberg,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Michael Brennan,7.42,G,59,michael brennan,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Xander Schauffele,6.99,G,86.5,xander schauffele,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Corey Conners,6.99,G,50.5,corey conners,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Alex Fitzpatrick,6.99,G,50,alex fitzpatrick,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Bud Cauley,6.99,G,71.5,bud cauley,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Robert MacIntyre,4.8,G,1.5,robert macintyre,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Chris Gotterup,4.37,G,62.5,chris gotterup,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Min Woo Lee,3.93,G,53.5,min woo lee,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Kurt Kitayama,3.93,G,83.5,kurt kitayama,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Alex Smalley,3.93,G,67,alex smalley,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
J.J. Spaun,3.06,G,60.5,jj spaun,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
Ryo Hisatsune,3.06,G,60,ryo hisatsune,golf,golf-dk-2026-08-13-main,193547300,2026-08-18 15:51:17
