player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Marie Bouzkova,48.99,P,40.1,marie bouzkova,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Alexander Bublik,46.37,P,71.3,alexander bublik,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Luciano Darderi,42.53,P,60.1,luciano darderi,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Andrey Rublev,41.79,P,32.85,andrey rublev,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Barbora Krejcikova,35.6,P,79.45,barbora krejcikova,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Alexander Blockx,35.2,P,59.65,alexander blockx,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Oleksandra Oliynykova,32.44,P,0,oleksandra oliynykova,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Sara Bejlek,31.97,P,18,sara bejlek,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Mayar Sherif Ahmed Abdelaziz,31.56,P,61.9,mayar sherif ahmed abdelaziz,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Roman Andres Burruchaga,28.4,P,32.9,roman andres burruchaga,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Yannick Hanfmann,27.73,P,23.75,yannick hanfmann,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Anhelina Kalinina,26.38,P,28.75,anhelina kalinina,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Quentin Halys,25.84,P,71.4,quentin halys,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Paula Badosa,22.21,P,28.55,paula badosa,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Elina Avanesyan,21.87,P,30,elina avanesyan,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Tomas Martin Etcheverry,17.9,P,19.3,tomas martin etcheverry,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Hugo Gaston,16.96,P,76.65,hugo gaston,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Jaime Faria,13.53,P,33.55,jaime faria,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Tereza Valentova,12.79,P,51.25,tereza valentova,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Tiago Torres,11.24,P,13.2,tiago torres,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Lilli Tagger,10.83,P,71.15,lilli tagger,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Tamara Korpatsch,6.26,P,59.8,tamara korpatsch,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Luca Van Assche,3.36,P,58,luca van assche,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
Dominika Salkova,1.41,P,11.9,dominika salkova,tennis,tennis-dk-2026-07-24-main,192664035,2026-07-27 16:00:41
