player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Emma Navarro,78.26,P,22.6,emma navarro,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Cameron Norrie,69.57,P,69.6,cameron norrie,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Tatjana Maria,69.57,P,26,tatjana maria,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Alex Michelsen,56.52,P,71.4,alex michelsen,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Leylah Fernandez,39.13,P,17.1,leylah fernandez,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Liudmila Samsonova,39.13,P,77.8,liudmila samsonova,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Alex de Minaur,34.78,P,52.35,alex de minaur,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Lorenzo Musetti,26.09,P,65.45,lorenzo musetti,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Katie Volynets,21.74,P,77.5,katie volynets,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Karen Khachanov,21.74,P,11.35,karen khachanov,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Jiri Lehecka,17.39,P,42.4,jiri lehecka,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Taylor Fritz,13.04,P,76.1,taylor fritz,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Aleksandar Vukic,13.04,P,31.95,aleksandar vukic,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Zeynep Sonmez,13.04,P,38.45,zeynep sonmez,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Camila Osorio,8.7,P,11.2,camila osorio,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Naomi Osaka,8.7,P,66.6,naomi osaka,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Alexandra Eala,8.7,P,71.5,alexandra eala,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Anastasia Zakharova,8.7,P,76.25,anastasia zakharova,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Rafael Jodar,8.7,P,75.45,rafael jodar,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Xinyu Wang,8.7,P,6.8,xinyu wang,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Bernard Tomic,4.35,P,76,bernard tomic,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Kei Nishikori,4.35,P,10.5,kei nishikori,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Ashlyn Krueger,4.35,P,17.2,ashlyn krueger,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Coleman Wong,4.35,P,56.4,coleman wong,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Iryna Shymanovich,4.35,P,9.25,iryna shymanovich,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Renata Zarazua,4.35,P,73.5,renata zarazua,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Stefanos Tsitsipas,4.35,P,34.2,stefanos tsitsipas,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
Francisco Cerundolo,4.35,P,50.05,francisco cerundolo,tennis,tennis-dk-2026-07-29-main,192913638,2026-07-30 16:59:23
