player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Brandon Nakashima,34.5,P,57.35,brandon nakashima,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Ethan Quinn,30.11,P,13.5,ethan quinn,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Iva Jovic,25.42,P,81,iva jovic,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Arthur Rinderknech,24.94,P,77.2,arthur rinderknech,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Martin Damm Jr,23.68,P,16.6,martin damm,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Mirra Andreeva,23.32,P,34.5,mirra andreeva,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Rafael Jodar,21.88,P,25.15,rafael jodar,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Michael Zheng,21.88,P,74.7,michael zheng,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Roman Safiullin,20.55,P,65.9,roman safiullin,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Belinda Bencic,19.41,P,82.9,belinda bencic,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Jessica Bouzas Maneiro,18.87,P,72.35,jessica bouzas maneiro,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Joao Fonseca,18.69,P,79.5,joao fonseca,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Zeynep Sonmez,18.63,P,16.75,zeynep sonmez,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Alejandro Davidovich Fokina,17.61,P,88.15,alejandro davidovich fokina,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Anna Kalinskaya,16.11,P,50.4,anna kalinskaya,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Diane Parry,15.75,P,38.6,diane parry,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Novak Djokovic,14.66,P,79.6,novak djokovic,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Jessica Pegula,14.3,P,81.5,jessica pegula,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Botic Van de Zandschulp,13.94,P,29.9,botic van de zandschulp,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Karolina Muchova,13.4,P,75.85,karolina muchova,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Katerina Siniakova,13.22,P,10.55,katerina siniakova,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Fabian Marozsan,13.1,P,3.2,fabian marozsan,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Jannik Sinner,12.5,P,74.4,jannik sinner,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Felix Auger-Aliassime,12.2,P,72.35,felix augeraliassime,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Nikola Bartunkova,11.9,P,73.8,nikola bartunkova,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Barbora Krejcikova,11.06,P,60.85,barbora krejcikova,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Ekaterina Alexandrova,10.94,P,74.55,ekaterina alexandrova,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Tatjana Maria,10.34,P,5.7,tatjana maria,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Aryna Sabalenka,10.04,P,75.55,aryna sabalenka,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Coco Gauff,9.86,P,58.25,coco gauff,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Jan-Lennard Struff,9.68,P,47.5,janlennard struff,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Claire Liu,8.59,P,70.95,claire liu,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Daniil Medvedev,7.87,P,68.65,daniil medvedev,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Dayana Yastremska,7.15,P,26.95,dayana yastremska,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Pablo Carreno Busta,6.55,P,53.8,pablo carreno busta,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Shintaro Mochizuki,5.47,P,75.2,shintaro mochizuki,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Xinyu Wang,4.93,P,10.9,xinyu wang,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Nicolas Mejia,4.75,P,22.75,nicolas mejia,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Dino Prizmic,4.45,P,17.25,dino prizmic,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Stefanos Tsitsipas,3.49,P,16.7,stefanos tsitsipas,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Shuai Zhang,3.37,P,11.7,shuai zhang,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Lanlana Tararudee,2.28,P,21.65,lanlana tararudee,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Jesper De Jong,2.22,P,10.6,jesper de jong,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Solana Sierra,1.02,P,28.75,solana sierra,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
McCartney Kessler,0.78,P,14.65,mccartney kessler,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Daniel Merida,0.78,P,24.8,daniel merida,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Nuno Borges,0.54,P,24,nuno borges,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
Sara Sorribes Tormo,0.42,P,17.5,sara sorribes tormo,tennis,tennis-dk-2026-07-01-main,191854698,2026-07-05 16:47:50
