player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Ben Shelton,63.64,P,31.9,ben shelton,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Alex de Minaur,63.64,P,0,alex de minaur,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Anna Kalinskaya,45.45,P,74.3,anna kalinskaya,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Tommy Paul,36.36,P,26.25,tommy paul,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Jakub Mensik,36.36,P,0,jakub mensik,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Yuliia Starodubtseva,27.27,P,0,yuliia starodubtseva,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Darja Vidmanova,27.27,P,0,darja vidmanova,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Arthur Fils,27.27,P,20.65,arthur fils,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Alexandra Eala,27.27,P,64.1,alexandra eala,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Ann Li,18.18,P,30,ann li,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Brandon Nakashima,18.18,P,74.45,brandon nakashima,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Tomas Martin Etcheverry,18.18,P,16.85,tomas martin etcheverry,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Qinwen Zheng,18.18,P,30.1,qinwen zheng,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Learner Tien,18.18,P,19.3,learner tien,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
McCartney Kessler,18.18,P,0,mccartney kessler,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Stefanos Tsitsipas,9.09,P,0,stefanos tsitsipas,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Magdalena Frech,9.09,P,30,magdalena frech,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Kristina Liutova,9.09,P,48.75,kristina liutova,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Ekaterina Alexandrova,9.09,P,34.1,ekaterina alexandrova,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Xinyu Wang,9.09,P,70.7,xinyu wang,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Cruz Hewitt,9.09,P,68.5,cruz hewitt,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Caty McNally,9.09,P,54.9,caty mcnally,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Adrian Mannarino,9.09,P,71,adrian mannarino,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
Rafael Jodar,9.09,P,69.35,rafael jodar,tennis,tennis-dk-2026-07-28-main,192864011,2026-07-28 16:00:17
