player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Cameron Young,74.26,T1,17.5,cameron young,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Jackson Suber,41.97,T6,21.5,jackson suber,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Hideki Matsuyama,41.63,T2,27.5,hideki matsuyama,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Alex Fitzpatrick,36.25,T3,30.5,alex fitzpatrick,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Blades Brown,32.88,T5,8,blades brown,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Denny McCarthy,27.25,T6,43,denny mccarthy,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Jackson Koivun,25.15,T1,13,jackson koivun,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Ryan Gerard,21.95,T2,14.5,ryan gerard,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Davis Thompson,21.53,T4,44.5,davis thompson,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Ben Kohles,20.35,T5,25.5,ben kohles,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Keith Mitchell,19.51,T4,39,keith mitchell,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Mac Meissner,19.43,T4,18,mac meissner,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Maverick McNealy,19.09,T3,24,maverick mcnealy,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Aaron Rai,16.82,T3,16.5,aaron rai,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Brian Harman,15.31,T4,18.5,brian harman,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Tom Kim,14.55,T2,33.5,tom kim,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Michael Brennan,13.96,T3,27.5,michael brennan,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Keegan Bradley,13.54,T3,18,keegan bradley,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Justin Thomas,12.11,T2,27,justin thomas,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Brooks Koepka,11.61,T4,21.5,brooks koepka,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Sungjae Im,10.77,T5,24,sungjae im,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Johnny Keefer,10.34,T6,9.5,johnny keefer,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Ben Griffin,9.42,T2,14,ben griffin,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Harris English,8.66,T4,10.5,harris english,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Nick Taylor,8.49,T5,11,nick taylor,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Alex Smalley,8.16,T5,16,alex smalley,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Billy Horschel,7.74,T6,31.5,billy horschel,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Jordan Spieth,7.65,T5,13,jordan spieth,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Doug Ghim,6.81,T5,53,doug ghim,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Marco Penge,6.64,T6,9.5,marco penge,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Pierceson Coody,5.72,T6,3.5,pierceson coody,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Rasmus Højgaard,4.54,T5,19,rasmus hojgaard,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Alex Noren,3.62,T4,20.5,alex noren,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
Patrick Cantlay,0.25,T1,0,patrick cantlay,golf,golf-dk-2026-08-06-main,193183524,2026-08-06 16:00:24
