player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Shakira Austin,35.96,F,7,shakira austin,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Cotie McMahon,18.54,F,1.75,cotie mcmahon,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Alicia Florez,14.04,G,1.5,alicia florez,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Kiki Iriafen,13.48,F,8.75,kiki iriafen,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Veronica Burton,7.3,G,6,veronica burton,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Gabby Williams,6.74,F,3.25,gabby williams,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Tiffany Hayes,5.62,G,8.5,tiffany hayes,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Janelle Salaun,5.62,F,5.5,janelle salaun,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Georgia Amoore,3.93,G,2,georgia amoore,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Kiah Stokes,3.37,F,6,kiah stokes,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Michaela Onyenwere,2.81,UTIL,2.75,michaela onyenwere,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Kayla Thornton,2.25,F,2,kayla thornton,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Kaitlyn Chen,1.69,G,6.5,kaitlyn chen,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Laeticia Amihere,1.12,F,3.5,laeticia amihere,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Kaila Charles,1.12,G,5.25,kaila charles,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Lauren Betts,0.56,UTIL,12.5,lauren betts,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Sonia Citron,0.56,G,0,sonia citron,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Ashten Prechtel,0.56,F,0,ashten prechtel,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
Cecilia Zandalasini,0.56,UTIL,4,cecilia zandalasini,wnba,wnba-dk-2026-07-06-main,192050475,2026-07-06 19:00:18
