player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Sofia Costoulas,40.16,P,34.8,sofia costoulas,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Jurij Rodionov,29.81,P,73.85,jurij rodionov,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Camilo Ugo Carabelli,29.27,P,22.4,camilo ugo carabelli,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Anna Bondar,26.53,P,0,anna bondar,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Alycia Parks,26.49,P,11.2,alycia parks,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Facundo Diaz Acosta,26.11,P,59.25,facundo diaz acosta,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Ignacio Buse,25.27,P,45.35,ignacio buse,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Anhelina Kalinina,24.98,P,65.5,anhelina kalinina,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Alisa Oktiabreva,24.85,P,16.1,alisa oktiabreva,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Mariano Navone,23.13,P,83.55,mariano navone,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Henrique Rocha,21.61,P,0,henrique rocha,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Yannick Hanfmann,19.97,P,75.4,yannick hanfmann,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Antonia Ruzic,19.81,P,24,antonia ruzic,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Marie Bouzkova,19.68,P,69.8,marie bouzkova,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Daria Snigur,19.05,P,64.3,daria snigur,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Titouan Droguet,18.5,P,67.25,titouan droguet,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Luca Van Assche,18.04,P,42.35,luca van assche,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Carol Young Suh Lee,17.54,P,68.15,carol young suh lee,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Nikoloz Basilashvili,15.64,P,13.7,nikoloz basilashvili,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Veronika Podrez,15.31,P,20.8,veronika podrez,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Pedro Martinez,12.95,P,0,pedro martinez,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Nadia Podoroska,12.11,P,43.15,nadia podoroska,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Vit Kopriva,11.19,P,35.3,vit kopriva,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Federico Cina,10.47,P,29.6,federico cina,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Dominika Salkova,10.3,P,69.45,dominika salkova,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Joel Schwaerzler,9.88,P,18.7,joel schwaerzler,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Kaitlin Quevedo,8.49,P,22.4,kaitlin quevedo,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Lukas Neumayer,7.99,P,22.75,lukas neumayer,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Oceane Dodin,7.57,P,71.55,oceane dodin,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Lucie Havlickova,6.98,P,69.45,lucie havlickova,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Julia Stusek,4.79,P,23.5,julia stusek,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Jessica Bouzas Maneiro,4.71,P,14.3,jessica bouzas maneiro,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Ayla Aksu,4.63,P,52.7,ayla aksu,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Moyuka Uchijima,3.7,P,0,moyuka uchijima,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Tiago Torres,3.24,P,69.95,tiago torres,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Alexandre Muller,2.61,P,13.25,alexandre muller,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Frederico Ferreira Silva,1.72,P,31.55,frederico ferreira silva,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
Ella Seidel,1.51,P,30.15,ella seidel,tennis,tennis-dk-2026-07-20-main,192489461,2026-07-20 11:33:26
