player_name,pct_drafted,dk_position,fpts,norm,sport,slate_id,contest_id,captured_ts
Jackson Meeks,35.84,TE,2.7,jackson meeks,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Luke Altmyer,35.52,QB,8.3,luke altmyer,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Noah Whittington,27.63,RB,4.6,noah whittington,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Efton Chism III,24.1,WR,5,efton chism,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Texans,22.97,DST,6,texans,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Dominic Lovett,20.19,WR,5.8,dominic lovett,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Reggie Virgil,19.24,WR,6.3,reggie virgil,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Kyle Williams,17.85,WR,11.7,kyle williams,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Lan Larison,16.66,RB,9.9,lan larison,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Jacob Saylors,16.03,RB,11.3,jacob saylors,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Brenen Thompson,15.46,WR,5,brenen thompson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Seth McGowan,14.45,RB,0.7,seth mcgowan,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Jam Miller,14.45,RB,5.5,jam miller,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Malik Benson,14.13,WR,4.6,malik benson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Graham Mertz,13.06,QB,2.42,graham mertz,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Tom Kennedy,13,WR,1.5,tom kennedy,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Deion Burks,12.81,WR,1.9,deion burks,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Bengals,11.55,DST,9,bengals,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Titans,10.03,DST,6,titans,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Eli Raridon,9.53,TE,1.8,eli raridon,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Ja'Marr Chase,9.21,WR,2.6,jamarr chase,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Anthony Richardson Sr.,8.71,QB,15.1,anthony richardson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Colbie Young,8.26,WR,4.8,colbie young,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Fernando Mendoza,8.14,QB,8.48,fernando mendoza,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Trey Lance,8.01,QB,8.26,trey lance,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Colts,8.01,DST,6,colts,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Sincere McCormick,7.7,RB,3.8,sincere mccormick,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Marlin Klein,7.63,TE,4.1,marlin klein,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Tanner Hudson,6.94,TE,4,tanner hudson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
KeAndre Lambert-Smith,6.75,WR,9.8,keandre lambertsmith,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
49ers,6.75,DST,4,ers,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Tahj Brooks,6.69,RB,2.9,tahj brooks,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Savion Williams,6.62,WR,4.8,savion williams,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Lewis Bond,6.62,WR,3.6,lewis bond,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Packers,6.56,DST,2,packers,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Lions,6.56,DST,5,lions,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Joshua Pitsenberger,6.5,RB,3.3,joshua pitsenberger,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Raiders,6.44,DST,2,raiders,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Patriots,5.93,DST,13,patriots,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Mike Washington Jr.,5.93,RB,6.3,mike washington,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Nick Singleton,5.87,RB,3.1,nick singleton,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Germie Bernard,5.74,WR,9.1,germie bernard,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Chargers,5.68,DST,8,chargers,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
MarShawn Lloyd,5.68,RB,1.9,marshawn lloyd,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Steelers,5.62,DST,9,steelers,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Patrick Taylor Jr.,5.62,FLEX,8.8,patrick taylor,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Carnell Tate,4.79,WR,0,carnell tate,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Greg Dortch,4.48,WR,0,greg dortch,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Raheem Blackshear,4.42,RB,3.3,raheem blackshear,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Pierre Strong Jr.,3.97,RB,0.9,pierre strong,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Coleman Owen,3.91,WR,3.7,coleman owen,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
De'Zhaun Stribling,3.85,WR,13.3,dezhaun stribling,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Cardinals,3.85,DST,3,cardinals,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Kaleb Johnson,3.72,RB,0.3,kaleb johnson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Jordan Watkins,3.66,WR,11.9,jordan watkins,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Michael Mayer,3.66,TE,9.9,michael mayer,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Corey Kiner,3.6,RB,9.2,corey kiner,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
J. Michael Sturdivant,3.41,WR,4.2,j michael sturdivant,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Malik Turner,3.15,WR,4.3,malik turner,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Khalil Herbert,3.09,RB,7.3,khalil herbert,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Jeremiyah Love,3.09,RB,10.2,jeremiyah love,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Xavier Hutchinson,3.03,FLEX,0.8,xavier hutchinson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Cedrick Wilson Jr.,2.84,WR,3.3,cedrick wilson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Kye Robichaux,2.78,RB,3.1,kye robichaux,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Will Pauling,2.78,WR,3.8,will pauling,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Ulysses Bentley IV,2.71,RB,1.9,ulysses bentley,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Max Hurleman,2.71,WR,7.6,max hurleman,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Damien Martinez,2.52,RB,2,damien martinez,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Derius Davis,2.52,WR,0,derius davis,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Riley Leonard,2.52,QB,3.76,riley leonard,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Tee Higgins,2.33,WR,0,tee higgins,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Joe Burrow,2.33,QB,1.56,joe burrow,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Ashton Jeanty,2.27,RB,1.6,ashton jeanty,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Jack Endries,2.21,TE,11.5,jack endries,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Xavier Weaver,2.21,WR,0,xavier weaver,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Tommy DeVito,2.21,QB,9.52,tommy devito,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Matthew Golden,2.21,WR,0,matthew golden,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Isaac TeSlaa,2.15,WR,0,isaac teslaa,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Dylan Laube,2.15,RB,3.5,dylan laube,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Jack Bech,2.15,WR,11.5,jack bech,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Behren Morton,2.02,QB,2.74,behren morton,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Demarcus Robinson,2.02,WR,0,demarcus robinson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Trey Benson,2.02,RB,0,trey benson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Andrei Iosivas,2.02,WR,4,andrei iosivas,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Cade Stover,1.96,TE,0,cade stover,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Lew Nichols,1.96,RB,10.5,lew nichols,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Robert Tonyan,1.89,TE,10.1,robert tonyan,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Roman Wilson,1.89,WR,1.7,roman wilson,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Will Mallory,1.83,TE,14,will mallory,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
Chimere Dike,1.83,WR,2.7,chimere dike,nfl,nfl-dk-2026-08-13-main,193717291,2026-08-14 10:00:27
