"game_id","season","week","home_team","away_team","book","home_spread_open","total_open","book_last_update","captured_at"
"401860893",2026,4,"Toledo","San Diego State","FanDuel",-1.5,47.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401860893",2026,4,"Toledo","San Diego State","DraftKings",-1.5,48.5,"2026-09-20T16:39:00Z","2026-09-20T16:39:31Z"
"401856698",2026,4,"Auburn","Vanderbilt","FanDuel",-8.5,53.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401858464",2026,4,"Michigan State","Nebraska","FanDuel",4.5,47.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401858239",2026,4,"Virginia","Delaware","FanDuel",-20.5,55.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401858239",2026,4,"Virginia","Delaware","DraftKings",-20.5,54.5,"2026-09-20T16:39:00Z","2026-09-20T16:39:31Z"
"401858238",2026,4,"Miami","Central Michigan","DraftKings",-42.5,54.5,"2026-09-20T16:39:00Z","2026-09-20T16:39:31Z"
"401858238",2026,4,"Miami","Central Michigan","FanDuel",-41.5,53.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401869931",2026,4,"Arkansas State","Kennesaw State","FanDuel",-4.5,54.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401871048",2026,4,"Jacksonville State","Middle Tennessee","FanDuel",-8.5,53.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401856881",2026,4,"West Virginia","Oklahoma State","FanDuel",-1.5,60.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401856804",2026,4,"Washington State","Arizona","FanDuel",12.5,49.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401856702",2026,4,"LSU","Texas A&M","FanDuel",-7.5,53.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401860894",2026,4,"Utah State","Troy","FanDuel",-2.5,53.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401856697",2026,4,"Arkansas","Tulsa","FanDuel",-7.5,52.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401858241",2026,4,"SMU","Missouri State","FanDuel",-34.5,59.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401860895",2026,4,"UTEP","Oregon State","FanDuel",11.5,56.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401860891",2026,4,"Fresno State","Rice","FanDuel",-12.5,44.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401858240",2026,4,"Stanford","Georgia Tech","FanDuel",5.5,46.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401858470",2026,4,"Washington","Minnesota","FanDuel",-8.5,46.5,"2026-09-20T16:39:24Z","2026-09-20T16:39:31Z"
"401858470",2026,4,"Washington","Minnesota","DraftKings",-9.5,45.5,"2026-09-20T16:39:00Z","2026-09-20T16:39:31Z"
"401869941",2026,4,"Coastal Carolina","Liberty","Caesars",2.5,51.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401862779",2026,4,"Temple","Army","Caesars",3,48.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401862778",2026,4,"UAB","Navy","Caesars",7.5,51.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858461",2026,4,"Indiana","Northwestern","Caesars",-21.5,49.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858234",2026,4,"California","Clemson","Caesars",0,50,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401864512",2026,4,"Akron","UNLV","Caesars",12.5,49.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401866425",2026,4,"Kent State","Ball State","Caesars",-3.5,49.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856813",2026,4,"Baylor","Colorado","Caesars",-10,54.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858242",2026,4,"Boston College","Virginia Tech","Caesars",14.5,52.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401860896",2026,4,"UTSA","Colorado State","Caesars",-12.5,59,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858243",2026,4,"Louisville","Wake Forest","Caesars",-13,58.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856805",2026,4,"Texas Tech","Sam Houston","Caesars",-35.5,54.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401860893",2026,4,"Toledo","San Diego State","Caesars",-2.5,48.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401864576",2026,4,"Kentucky","South Alabama","Caesars",-20.5,54.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858462",2026,4,"Maryland","UCLA","Caesars",2,58.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401864511",2026,4,"Georgia State","Northern Illinois","Caesars",-9.5,55.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858467",2026,4,"Purdue","Notre Dame","Caesars",27.5,57.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401860897",2026,4,"Western Michigan","Boise State","Caesars",7,48.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856700",2026,4,"Georgia","Oklahoma","Caesars",-14,43.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858463",2026,4,"Michigan","Iowa","Caesars",-4.5,37.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856816",2026,4,"Iowa State","Utah","Caesars",7.5,49.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401861970",2026,4,"Miami (OH)","UConn","Caesars",-4.5,51.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401864579",2026,4,"New Mexico State","New Mexico","Caesars",11.5,48.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856815",2026,4,"UCF","TCU","Caesars",3,49.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856806",2026,4,"Georgia Southern","Houston","Caesars",17.5,54.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401862785",2026,4,"Bowling Green","South Florida","Caesars",17.5,49.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858239",2026,4,"Virginia","Delaware","Caesars",-20.5,52.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401869961",2026,4,"Old Dominion","James Madison","Caesars",4.5,48,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858238",2026,4,"Miami","Central Michigan","Caesars",-41.5,53.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401862780",2026,4,"Charlotte","Louisiana","Caesars",10.5,50.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401869931",2026,4,"Arkansas State","Kennesaw State","DraftKings",-4.5,53.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401869931",2026,4,"Arkansas State","Kennesaw State","Caesars",-4.5,53.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856814",2026,4,"Cincinnati","Kansas State","DraftKings",6.5,53.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401856814",2026,4,"Cincinnati","Kansas State","Caesars",6.5,53.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401871048",2026,4,"Jacksonville State","Middle Tennessee","DraftKings",-8.5,51.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401871048",2026,4,"Jacksonville State","Middle Tennessee","Caesars",-8.5,51.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401862784",2026,4,"Tulane","Southern Miss","DraftKings",-18.5,52.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401862784",2026,4,"Tulane","Southern Miss","Caesars",-18.5,52.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856804",2026,4,"Washington State","Arizona","DraftKings",10.5,47.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401856804",2026,4,"Washington State","Arizona","Caesars",10.5,47.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856702",2026,4,"LSU","Texas A&M","Caesars",-9.5,52.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858469",2026,4,"USC","Oregon","Caesars",2.5,62.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401860894",2026,4,"Utah State","Troy","DraftKings",-2.5,49.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401860894",2026,4,"Utah State","Troy","Caesars",-2.5,48.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401856697",2026,4,"Arkansas","Tulsa","DraftKings",-6.5,53.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401856697",2026,4,"Arkansas","Tulsa","Caesars",-6.5,53.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401860895",2026,4,"UTEP","Oregon State","DraftKings",11.5,54.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401860895",2026,4,"UTEP","Oregon State","Caesars",11.5,54.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401860891",2026,4,"Fresno State","Rice","DraftKings",-14.5,44.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401860891",2026,4,"Fresno State","Rice","Caesars",-14.5,44.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858240",2026,4,"Stanford","Georgia Tech","DraftKings",3.5,48.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401858240",2026,4,"Stanford","Georgia Tech","Caesars",3.5,48.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401862782",2026,4,"UL Monroe","Florida Atlantic","FanDuel",13.5,57.5,"2026-09-21T04:01:02Z","2026-09-21T04:02:10Z"
"401862782",2026,4,"UL Monroe","Florida Atlantic","DraftKings",13.5,57.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401862782",2026,4,"UL Monroe","Florida Atlantic","Caesars",13.5,57.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858241",2026,4,"SMU","Missouri State","DraftKings",-34.5,58.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401858241",2026,4,"SMU","Missouri State","Caesars",-34.5,58.5,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401864509",2026,4,"Nevada","Air Force","FanDuel",4.5,49.5,"2026-09-21T04:01:02Z","2026-09-21T04:02:10Z"
"401864509",2026,4,"Nevada","Air Force","DraftKings",4,48.5,"2026-09-21T04:01:01Z","2026-09-21T04:02:10Z"
"401864509",2026,4,"Nevada","Air Force","Caesars",4,49,"2026-09-21T03:58:22Z","2026-09-21T04:02:10Z"
"401858465",2026,4,"Ohio State","Illinois","Caesars",-27.5,53.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401856704",2026,4,"Tennessee","Texas","Caesars",4.5,56.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401856699",2026,4,"Florida","Ole Miss","Caesars",-3.5,60.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401856698",2026,4,"Auburn","Vanderbilt","Caesars",-9.5,55.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401858464",2026,4,"Michigan State","Nebraska","Caesars",5.5,48.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401858466",2026,4,"Penn State","Wisconsin","Caesars",-10,45.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401856696",2026,4,"Alabama","South Carolina","Caesars",-12.5,54.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401856881",2026,4,"West Virginia","Oklahoma State","Caesars",-2.5,59.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401856703",2026,4,"Mississippi State","Missouri","Caesars",-6.5,58.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
"401858470",2026,4,"Washington","Minnesota","Caesars",-10,45.5,"2026-09-21T16:09:29Z","2026-09-21T16:23:22Z"
